index,date,loadConsumption,Year_x,Month_x,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month_y,Year_y,Week,WeekKey,day_of_week
122,2015-05-03,265182.0,2015,5,273709.0,307781.0,311210.0,311665.0,306120.0,257825.0,262239.0,290498.85714285716,23839.9982762065,1.6,0.5,17,13.0,69,4,17.0,18,4.8,6.0,12,3.0,3,5,2015,18,201518,Sunday
123,2015-05-04,299150.0,2015,5,265182.0,273709.0,307781.0,311210.0,311665.0,306120.0,257825.0,296402.4285714286,19032.294264023647,3.8,1.9,24,15.4,117,3,19.4,17,4.1,5.0,1,2.0,19,5,2015,19,201519,Monday
124,2015-05-05,285300.0,2015,5,299150.0,265182.0,273709.0,307781.0,311210.0,311665.0,306120.0,293428.14285714284,18886.84483468664,9.2,4.9,12,15.4,86,22,22.2,11,6.3,11.0,14,2.0,21,5,2015,19,201519,Tuesday
125,2015-05-06,306416.0,2015,5,285300.0,299150.0,265182.0,273709.0,307781.0,311210.0,311665.0,292678.28571428574,18131.202025921153,5.0,4.6,13,12.2,85,5,15.5,12,6.3,8.0,11,3.0,1,5,2015,19,201519,Wednesday
126,2015-05-07,305843.0,2015,5,306416.0,285300.0,299150.0,265182.0,273709.0,307781.0,311210.0,291911.5714285714,17311.909357983965,1.1,0.7,6,11.8,75,23,16.2,15,3.6,7.0,1,1.0,19,5,2015,19,201519,Thursday
127,2015-05-08,306433.0,2015,5,305843.0,306416.0,285300.0,299150.0,265182.0,273709.0,307781.0,291719.0,17112.309273346826,0.1,0.1,22,14.2,78,4,19.4,15,1.8,3.0,22,1.0,1,5,2015,19,201519,Friday
128,2015-05-09,278289.0,2015,5,306433.0,305843.0,306416.0,285300.0,299150.0,265182.0,273709.0,292373.28571428574,16380.857443108212,3.9,1.4,1,13.3,91,24,16.1,14,5.8,8.0,9,2.0,24,5,2015,19,201519,Saturday
129,2015-05-10,254943.0,2015,5,278289.0,306433.0,305843.0,306416.0,285300.0,299150.0,265182.0,290910.5714285714,19393.635045697833,0.0,0.0,1,12.8,42,5,19.1,16,2.0,4.0,13,1.0,3,5,2015,19,201519,Sunday
130,2015-05-11,308219.0,2015,5,254943.0,278289.0,306433.0,305843.0,306416.0,285300.0,299150.0,292206.14285714284,20316.751958491357,0.0,0.0,1,17.6,91,1,25.6,14,3.3,6.0,13,1.0,20,5,2015,20,201520,Monday
131,2015-05-12,308119.0,2015,5,308219.0,254943.0,278289.0,306433.0,305843.0,306416.0,285300.0,295466.0,20847.70168787612,0.0,0.0,1,14.6,112,24,17.5,13,3.6,7.0,16,1.0,3,5,2015,20,201520,Tuesday
132,2015-05-13,304295.0,2015,5,308119.0,308219.0,254943.0,278289.0,306433.0,305843.0,306416.0,295163.0,20676.742457811695,0.0,0.0,1,12.7,76,24,18.1,12,3.0,5.0,16,1.0,5,5,2015,20,201520,Wednesday
133,2015-05-14,263353.0,2015,5,304295.0,308119.0,308219.0,254943.0,278289.0,306433.0,305843.0,289093.0,23112.28198743411,0.0,0.0,1,11.2,59,5,16.7,15,3.0,5.0,21,1.0,6,5,2015,20,201520,Thursday
134,2015-05-15,281975.0,2015,5,263353.0,304295.0,308119.0,308219.0,254943.0,278289.0,306433.0,285599.0,21869.307045873,0.0,0.0,1,9.4,39,24,14.4,15,3.2,5.0,1,1.0,22,5,2015,20,201520,Friday
135,2015-05-16,274585.0,2015,5,281975.0,263353.0,304295.0,308119.0,308219.0,254943.0,278289.0,285069.85714285716,22119.04042093284,1.7,0.5,11,10.5,41,1,14.9,14,3.3,5.0,9,1.0,1,5,2015,20,201520,Saturday
136,2015-05-17,256376.0,2015,5,274585.0,281975.0,263353.0,304295.0,308119.0,308219.0,254943.0,285274.5714285714,21798.043703179374,0.0,0.0,1,11.9,68,22,16.2,14,2.9,5.0,11,1.0,20,5,2015,20,201520,Sunday
137,2015-05-18,310478.0,2015,5,256376.0,274585.0,281975.0,263353.0,304295.0,308119.0,308219.0,285597.28571428574,22207.225751350215,2.1,1.2,14,11.1,77,2,14.0,13,4.5,7.0,16,2.0,1,5,2015,21,201521,Monday
138,2015-05-19,310250.0,2015,5,310478.0,256376.0,274585.0,281975.0,263353.0,304295.0,308119.0,285901.71428571426,22578.917982004783,2.2,0.9,18,10.0,74,24,13.7,15,5.3,8.0,7,3.0,18,5,2015,21,201521,Tuesday
139,2015-05-20,308031.0,2015,5,310250.0,310478.0,256376.0,274585.0,281975.0,263353.0,304295.0,286435.4285714286,23123.738141119215,0.2,0.2,4,10.5,67,3,14.7,15,3.6,5.0,10,1.0,23,5,2015,21,201521,Wednesday
140,2015-05-21,307617.0,2015,5,308031.0,310250.0,310478.0,256376.0,274585.0,281975.0,263353.0,292758.85714285716,21772.321154993922,0.0,0.0,1,11.9,25,4,17.4,13,2.4,5.0,14,0.0,21,5,2015,21,201521,Thursday
141,2015-05-22,307630.0,2015,5,307617.0,308031.0,310250.0,310478.0,256376.0,274585.0,281975.0,296423.85714285716,21813.74777083319,0.0,0.0,1,14.9,86,1,19.9,14,2.7,4.0,9,1.0,1,5,2015,21,201521,Friday
142,2015-05-23,274883.0,2015,5,307630.0,307617.0,308031.0,310250.0,310478.0,256376.0,274585.0,296466.4285714286,21764.258581882677,2.0,2.0,9,12.4,60,24,15.7,14,3.1,5.0,11,1.0,1,5,2015,21,201521,Saturday
143,2015-05-24,247434.0,2015,5,274883.0,307630.0,307617.0,308031.0,310250.0,310478.0,256376.0,295189.0,24588.654334875784,0.8,0.7,21,12.6,25,4,19.9,16,1.9,4.0,18,1.0,2,5,2015,21,201521,Sunday
144,2015-05-25,261837.0,2015,5,247434.0,274883.0,307630.0,307617.0,308031.0,310250.0,310478.0,288240.28571428574,26357.230201687846,0.5,0.5,1,12.4,97,24,15.3,11,2.8,5.0,18,1.0,1,5,2015,22,201522,Monday
145,2015-05-26,306159.0,2015,5,261837.0,247434.0,274883.0,307630.0,307617.0,308031.0,310250.0,287655.85714285716,25827.902885758926,0.0,0.0,1,11.8,75,22,15.8,14,3.0,6.0,14,1.0,3,5,2015,22,201522,Tuesday
146,2015-05-27,308957.0,2015,5,306159.0,261837.0,247434.0,274883.0,307630.0,307617.0,308031.0,287788.14285714284,25951.728101924047,0.0,0.0,1,13.5,54,4,18.9,16,2.7,5.0,14,1.0,1,5,2015,22,201522,Wednesday
147,2015-05-28,310462.0,2015,5,308957.0,306159.0,261837.0,247434.0,274883.0,307630.0,307617.0,288194.5714285714,26333.492874140047,0.7,0.4,10,12.9,57,24,16.5,14,3.9,6.0,4,1.0,21,5,2015,22,201522,Thursday
148,2015-05-29,311267.0,2015,5,310462.0,308957.0,306159.0,261837.0,247434.0,274883.0,307630.0,288714.14285714284,26812.399112031377,3.1,1.5,20,11.1,56,1,15.8,11,4.5,7.0,11,2.0,1,5,2015,22,201522,Friday
149,2015-05-30,271044.0,2015,5,311267.0,310462.0,308957.0,306159.0,261837.0,247434.0,274883.0,288165.71428571426,27179.209258268824,-0.1,-0.1,1,11.2,66,24,15.4,12,3.8,6.0,8,1.0,21,5,2015,22,201522,Saturday
150,2015-05-31,263928.0,2015,5,271044.0,311267.0,310462.0,308957.0,306159.0,261837.0,247434.0,290522.0,23529.365213140318,8.3,3.5,18,12.6,79,2,16.5,11,4.3,7.0,11,2.0,1,5,2015,22,201522,Sunday
151,2015-06-01,303811.0,2015,6,263928.0,271044.0,311267.0,310462.0,308957.0,306159.0,261837.0,296518.28571428574,20099.19717894475,0.0,0.0,1,12.7,61,4,16.1,13,3.5,5.0,12,1.0,5,6,2015,23,201523,Monday
152,2015-06-02,316533.0,2015,6,303811.0,263928.0,271044.0,311267.0,310462.0,308957.0,306159.0,298000.28571428574,21276.503125234205,2.8,1.3,21,14.8,111,7,17.7,17,7.5,9.0,12,5.0,1,6,2015,23,201523,Tuesday
153,2015-06-03,309458.0,2015,6,316533.0,303811.0,263928.0,271044.0,311267.0,310462.0,308957.0,298071.85714285716,21320.300509362656,-0.1,-0.1,1,13.8,63,24,17.7,17,3.4,6.0,1,0.0,23,6,2015,23,201523,Wednesday
154,2015-06-04,309790.0,2015,6,309458.0,316533.0,303811.0,263928.0,271044.0,311267.0,310462.0,297975.85714285716,21256.630349364626,0.0,0.0,1,15.6,46,4,22.0,16,2.5,4.0,15,0.0,1,6,2015,23,201523,Thursday
155,2015-06-05,314792.0,2015,6,309790.0,309458.0,316533.0,303811.0,263928.0,271044.0,311267.0,298479.4285714286,21661.867785405455,8.0,6.0,18,21.4,95,4,31.8,16,3.0,4.0,6,1.0,3,6,2015,23,201523,Friday
156,2015-06-06,269198.0,2015,6,314792.0,309790.0,309458.0,316533.0,303811.0,263928.0,271044.0,298215.71428571426,22059.13113062482,-0.1,-0.1,1,15.6,85,24,18.9,16,3.7,5.0,11,2.0,21,6,2015,23,201523,Saturday
157,2015-06-07,253442.0,2015,6,269198.0,314792.0,309790.0,309458.0,316533.0,303811.0,263928.0,296717.71428571426,24943.141039267037,0.0,0.0,1,13.9,71,3,18.9,12,2.8,5.0,19,1.0,2,6,2015,23,201523,Sunday
158,2015-06-08,302180.0,2015,6,253442.0,269198.0,314792.0,309790.0,309458.0,316533.0,303811.0,296484.71428571426,24873.35773281861,0.0,0.0,1,12.5,79,4,17.2,14,4.0,7.0,18,0.0,4,6,2015,24,201524,Monday
159,2015-06-09,307798.0,2015,6,302180.0,253442.0,269198.0,314792.0,309790.0,309458.0,316533.0,295236.85714285716,23900.000665471307,0.0,0.0,1,11.6,75,3,15.0,14,4.2,6.0,10,2.0,4,6,2015,24,201524,Tuesday
160,2015-06-10,307366.0,2015,6,307798.0,302180.0,253442.0,269198.0,314792.0,309790.0,309458.0,294938.0,23704.8173163179,0.0,0.0,1,15.4,89,3,20.8,15,4.4,6.0,23,3.0,3,6,2015,24,201524,Wednesday
161,2015-06-11,310346.0,2015,6,307366.0,307798.0,302180.0,253442.0,269198.0,314792.0,309790.0,295017.4285714286,23763.73491167552,0.0,0.0,1,17.9,93,4,24.0,15,4.2,5.0,2,3.0,20,6,2015,24,201524,Thursday
162,2015-06-12,312963.0,2015,6,310346.0,307366.0,307798.0,302180.0,253442.0,269198.0,314792.0,294756.14285714284,23518.866713262258,-0.1,-0.1,1,21.6,128,4,27.4,17,3.3,5.0,8,2.0,17,6,2015,24,201524,Friday
163,2015-06-13,278533.0,2015,6,312963.0,310346.0,307366.0,307798.0,302180.0,253442.0,269198.0,296089.71428571426,22046.7131239882,0.4,0.3,9,17.5,141,24,21.3,15,5.1,7.0,12,2.0,1,6,2015,24,201524,Saturday
164,2015-06-14,262539.0,2015,6,278533.0,312963.0,310346.0,307366.0,307798.0,302180.0,253442.0,297389.28571428574,19197.856006286227,0.0,0.0,1,15.3,123,24,19.5,14,2.5,5.0,24,0.0,7,6,2015,24,201524,Sunday
165,2015-06-15,301531.0,2015,6,262539.0,278533.0,312963.0,310346.0,307366.0,307798.0,302180.0,297296.5714285714,19172.413922588166,0.0,0.0,1,13.3,76,24,17.5,15,4.3,5.0,1,2.0,24,6,2015,25,201525,Monday
166,2015-06-16,305726.0,2015,6,301531.0,262539.0,278533.0,312963.0,310346.0,307366.0,307798.0,297000.5714285714,18998.467858024393,0.0,0.0,1,11.4,45,4,17.7,16,1.9,4.0,11,0.0,22,6,2015,25,201525,Tuesday
167,2015-06-17,308904.0,2015,6,305726.0,301531.0,262539.0,278533.0,312963.0,310346.0,307366.0,297220.28571428574,19146.637073859736,2.6,1.0,20,16.0,53,3,22.7,14,3.8,6.0,11,1.0,1,6,2015,25,201525,Wednesday
168,2015-06-18,310345.0,2015,6,308904.0,305726.0,301531.0,262539.0,278533.0,312963.0,310346.0,297220.14285714284,19146.522821203384,0.2,0.2,2,14.3,115,24,16.6,9,3.7,5.0,10,2.0,4,6,2015,25,201525,Thursday
169,2015-06-19,307252.0,2015,6,310345.0,308904.0,305726.0,301531.0,262539.0,278533.0,312963.0,296404.28571428574,18473.75283760089,4.0,1.2,8,12.7,103,24,15.3,12,2.8,4.0,10,1.0,24,6,2015,25,201525,Friday
170,2015-06-20,270999.0,2015,6,307252.0,310345.0,308904.0,305726.0,301531.0,262539.0,278533.0,295328.0,19856.20900373496,-0.1,-0.1,1,13.0,97,4,16.3,15,1.6,3.0,15,1.0,1,6,2015,25,201525,Saturday
171,2015-06-21,258835.0,2015,6,270999.0,307252.0,310345.0,308904.0,305726.0,301531.0,262539.0,294798.85714285716,20897.66653184502,10.1,4.3,10,14.4,121,23,18.5,14,2.7,5.0,13,1.0,3,6,2015,25,201525,Sunday
172,2015-06-22,305318.0,2015,6,258835.0,270999.0,307252.0,310345.0,308904.0,305726.0,301531.0,295339.85714285716,21148.50921009632,4.2,2.6,11,12.7,76,24,15.3,16,2.9,5.0,10,1.0,4,6,2015,26,201526,Monday
173,2015-06-23,310498.0,2015,6,305318.0,258835.0,270999.0,307252.0,310345.0,308904.0,305726.0,296021.5714285714,21610.95725827647,0.5,0.2,8,12.6,94,2,15.1,14,3.3,6.0,12,2.0,1,6,2015,26,201526,Tuesday
174,2015-06-24,307320.0,2015,6,310498.0,305318.0,258835.0,270999.0,307252.0,310345.0,308904.0,295795.28571428574,21461.36034609099,0.0,0.0,1,15.8,117,24,21.5,17,2.9,5.0,13,1.0,21,6,2015,26,201526,Wednesday
175,2015-06-25,308153.0,2015,6,307320.0,310498.0,305318.0,258835.0,270999.0,307252.0,310345.0,295482.14285714284,21228.410345796707,0.0,0.0,1,18.2,114,4,24.0,16,2.0,3.0,7,1.0,1,6,2015,26,201526,Thursday
176,2015-06-26,310047.0,2015,6,308153.0,307320.0,310498.0,305318.0,258835.0,270999.0,307252.0,295881.4285714286,21511.089999169864,0.0,0.0,1,20.5,134,4,25.0,13,2.0,4.0,23,0.0,2,6,2015,26,201526,Friday
177,2015-06-27,273406.0,2015,6,310047.0,308153.0,307320.0,310498.0,305318.0,258835.0,270999.0,296225.28571428574,21061.591944534957,-0.1,-0.1,1,17.6,103,24,21.8,13,3.2,5.0,12,0.0,23,6,2015,26,201526,Saturday
178,2015-06-28,259016.0,2015,6,273406.0,310047.0,308153.0,307320.0,310498.0,305318.0,258835.0,296251.14285714284,21008.080702661253,-0.1,-0.1,1,17.3,88,4,23.2,15,2.3,4.0,8,1.0,1,6,2015,26,201526,Sunday
179,2015-06-29,309632.0,2015,6,259016.0,273406.0,310047.0,308153.0,307320.0,310498.0,305318.0,296867.4285714286,21378.40620702079,0.0,0.0,1,18.0,112,24,24.2,15,2.1,4.0,13,0.0,1,6,2015,27,201527,Monday
180,2015-06-30,317084.0,2015,6,309632.0,259016.0,273406.0,310047.0,308153.0,307320.0,310498.0,297808.28571428574,22207.12464288806,0.0,0.0,1,20.6,97,4,27.3,16,2.5,4.0,18,1.0,1,6,2015,27,201527,Tuesday
181,2015-07-01,327372.0,2015,7,317084.0,309632.0,259016.0,273406.0,310047.0,308153.0,307320.0,300672.85714285716,24782.515398485975,0.0,0.0,1,26.0,158,4,33.1,16,4.0,6.0,11,2.0,4,7,2015,27,201527,Wednesday
182,2015-07-02,338264.0,2015,7,327372.0,317084.0,309632.0,259016.0,273406.0,310047.0,308153.0,304974.4285714286,28614.260092112316,6.9,4.4,20,25.4,190,24,33.1,13,3.2,5.0,14,2.0,10,7,2015,27,201527,Thursday
183,2015-07-03,330404.0,2015,7,338264.0,327372.0,317084.0,309632.0,259016.0,273406.0,310047.0,307882.5714285714,30205.92199584465,0.0,0.0,1,24.1,169,4,29.1,14,2.4,5.0,22,0.0,6,7,2015,27,201527,Friday
184,2015-07-04,294890.0,2015,7,330404.0,338264.0,327372.0,317084.0,309632.0,259016.0,273406.0,310951.71428571426,27045.091395139203,0.0,0.0,1,25.6,179,24,32.7,13,3.4,4.0,1,1.0,24,7,2015,27,201527,Saturday
185,2015-07-05,274432.0,2015,7,294890.0,330404.0,338264.0,327372.0,317084.0,309632.0,259016.0,313154.0,22327.272142680962,0.0,0.0,1,20.2,157,4,28.2,12,2.8,7.0,14,1.0,1,7,2015,27,201527,Sunday
186,2015-07-06,314773.0,2015,7,274432.0,294890.0,330404.0,338264.0,327372.0,317084.0,309632.0,313888.4285714286,22276.60756531505,0.0,0.0,1,18.7,139,23,23.8,17,3.4,6.0,12,0.0,22,7,2015,28,201528,Monday
187,2015-07-07,322989.0,2015,7,314773.0,274432.0,294890.0,330404.0,338264.0,327372.0,317084.0,314732.0,22528.170890391233,-0.1,-0.1,1,19.8,125,2,25.8,10,4.3,7.0,17,1.0,1,7,2015,28,201528,Tuesday
188,2015-07-08,318267.0,2015,7,322989.0,314773.0,274432.0,294890.0,330404.0,338264.0,327372.0,313431.28571428574,21931.69139027128,11.3,2.1,10,15.9,127,24,19.6,14,4.4,6.0,7,3.0,18,7,2015,28,201528,Wednesday
189,2015-07-09,306727.0,2015,7,318267.0,322989.0,314773.0,274432.0,294890.0,330404.0,338264.0,308926.0,19027.151985167664,1.8,1.1,6,13.5,72,24,17.6,12,3.5,6.0,15,1.0,22,7,2015,28,201528,Thursday
190,2015-07-10,305996.0,2015,7,306727.0,318267.0,322989.0,314773.0,274432.0,294890.0,330404.0,305439.14285714284,16504.384684365727,0.0,0.0,1,16.5,68,1,22.6,15,2.3,4.0,9,1.0,1,7,2015,28,201528,Friday
191,2015-07-11,276357.0,2015,7,305996.0,306727.0,318267.0,322989.0,314773.0,274432.0,294890.0,302791.5714285714,19662.940860555824,0.0,0.0,1,20.4,139,1,28.7,15,2.8,5.0,15,1.0,21,7,2015,28,201528,Saturday
192,2015-07-12,263876.0,2015,7,276357.0,305996.0,306727.0,318267.0,322989.0,314773.0,274432.0,301283.5714285714,22412.88847856032,1.4,0.7,6,17.7,156,3,20.4,16,4.6,7.0,16,3.0,1,7,2015,28,201528,Sunday
193,2015-07-13,314240.0,2015,7,263876.0,276357.0,305996.0,306727.0,318267.0,322989.0,314773.0,301207.4285714286,22360.2668205394,4.4,1.3,7,17.4,163,7,19.6,15,3.8,5.0,20,3.0,3,7,2015,29,201529,Monday
194,2015-07-14,317301.0,2015,7,314240.0,263876.0,276357.0,305996.0,306727.0,318267.0,322989.0,300394.85714285716,21524.534353682495,2.9,0.9,10,17.9,140,24,21.3,14,3.0,4.0,1,0.0,24,7,2015,29,201529,Tuesday
195,2015-07-15,318285.0,2015,7,317301.0,314240.0,263876.0,276357.0,305996.0,306727.0,318267.0,300397.4285714286,21527.02622950311,2.3,1.9,13,17.9,144,1,21.1,14,2.6,4.0,10,0.0,1,7,2015,29,201529,Wednesday
196,2015-07-16,312783.0,2015,7,318285.0,317301.0,314240.0,263876.0,276357.0,305996.0,306727.0,301262.5714285714,21941.500821177095,-0.1,-0.1,1,19.6,120,5,25.1,18,1.8,5.0,24,1.0,1,7,2015,29,201529,Thursday
197,2015-07-17,312902.0,2015,7,312783.0,318285.0,317301.0,314240.0,263876.0,276357.0,305996.0,302249.14285714284,22341.42057128101,4.1,4.1,22,21.7,175,24,25.6,15,5.2,8.0,10,3.0,19,7,2015,29,201529,Friday
198,2015-07-18,273818.0,2015,7,312902.0,312783.0,318285.0,317301.0,314240.0,263876.0,276357.0,301886.4285714286,22846.736928623202,0.0,0.0,1,18.2,145,23,22.1,15,3.0,5.0,13,1.0,21,7,2015,29,201529,Saturday
199,2015-07-19,261313.0,2015,7,273818.0,312902.0,312783.0,318285.0,317301.0,314240.0,263876.0,301520.28571428574,23566.615976237008,9.7,3.3,10,16.2,119,24,20.5,16,2.8,5.0,15,0.0,24,7,2015,29,201529,Sunday
200,2015-07-20,304448.0,2015,7,261313.0,273818.0,312902.0,312783.0,318285.0,317301.0,314240.0,300121.4285714286,22968.80167282818,0.5,0.5,15,17.8,96,4,21.4,19,2.6,4.0,11,1.0,1,7,2015,30,201530,Monday
201,2015-07-21,307056.0,2015,7,304448.0,261313.0,273818.0,312902.0,312783.0,318285.0,317301.0,298657.85714285716,21997.543116058594,-0.1,-0.1,1,21.0,175,24,25.4,17,4.3,6.0,4,2.0,23,7,2015,30,201530,Tuesday
202,2015-07-22,306745.0,2015,7,307056.0,304448.0,261313.0,273818.0,312902.0,312783.0,318285.0,297009.28571428574,20674.074132548096,0.0,0.0,1,19.5,163,4,23.1,14,3.5,5.0,16,2.0,22,7,2015,30,201530,Wednesday
203,2015-07-23,302782.0,2015,7,306745.0,307056.0,304448.0,261313.0,273818.0,312902.0,312783.0,295580.5714285714,19726.16554948561,0.0,0.0,1,17.8,136,24,21.7,16,2.3,3.0,1,1.0,21,7,2015,30,201530,Thursday
204,2015-07-24,303460.0,2015,7,302782.0,306745.0,307056.0,304448.0,261313.0,273818.0,312902.0,294231.71428571426,18637.092233091513,0.5,0.5,16,18.4,134,1,23.3,13,2.0,5.0,21,1.0,1,7,2015,30,201530,Friday
205,2015-07-25,275173.0,2015,7,303460.0,302782.0,306745.0,307056.0,304448.0,261313.0,273818.0,294425.28571428574,18395.197794662607,14.8,5.2,13,14.9,112,24,18.3,6,5.5,11.0,13,2.0,24,7,2015,30,201530,Saturday
206,2015-07-26,252658.0,2015,7,275173.0,303460.0,302782.0,306745.0,307056.0,304448.0,261313.0,293188.85714285716,21085.861032364504,3.5,1.2,23,14.8,86,4,20.9,13,3.5,6.0,11,1.0,4,7,2015,30,201530,Sunday
207,2015-07-27,296235.0,2015,7,252658.0,275173.0,303460.0,302782.0,306745.0,307056.0,304448.0,292015.5714285714,20577.31641765704,12.3,3.9,8,16.6,142,1,19.7,16,6.2,8.0,13,5.0,1,7,2015,31,201531,Monday
208,2015-07-28,292675.0,2015,7,296235.0,252658.0,275173.0,303460.0,302782.0,306745.0,307056.0,289961.14285714284,19515.939309775815,10.0,4.5,1,15.2,125,24,18.9,15,5.1,7.0,14,3.0,2,7,2015,31,201531,Tuesday
209,2015-07-29,293008.0,2015,7,292675.0,296235.0,252658.0,275173.0,303460.0,302782.0,306745.0,287998.71428571426,18192.75917972376,4.1,3.0,1,14.1,109,8,17.6,12,4.8,8.0,13,2.0,24,7,2015,31,201531,Wednesday
210,2015-07-30,291502.0,2015,7,293008.0,292675.0,296235.0,252658.0,275173.0,303460.0,302782.0,286387.28571428574,17133.83338810735,1.1,0.9,12,13.8,76,24,18.1,16,2.8,5.0,15,1.0,21,7,2015,31,201531,Thursday
211,2015-07-31,285310.0,2015,7,291502.0,293008.0,292675.0,296235.0,252658.0,275173.0,303460.0,283794.4285714286,15405.800280599065,0.0,0.0,1,13.3,51,4,19.4,15,1.8,3.0,17,0.0,5,7,2015,31,201531,Friday
212,2015-08-01,258016.0,2015,8,285310.0,291502.0,293008.0,292675.0,296235.0,252658.0,275173.0,281343.4285714286,18129.98729414074,0.0,0.0,1,15.1,61,4,22.0,15,1.4,3.0,17,0.0,21,8,2015,31,201531,Saturday
213,2015-08-02,246100.0,2015,8,258016.0,285310.0,291502.0,293008.0,292675.0,296235.0,252658.0,280406.5714285714,19938.573050389146,0.0,0.0,1,17.7,77,4,24.2,17,2.0,3.0,14,1.0,1,8,2015,31,201531,Sunday
214,2015-08-03,291419.0,2015,8,246100.0,258016.0,285310.0,291502.0,293008.0,292675.0,296235.0,279718.5714285714,19376.537339930062,0.0,0.0,1,21.5,124,2,30.0,13,2.9,5.0,12,1.0,22,8,2015,32,201532,Monday
215,2015-08-04,297993.0,2015,8,291419.0,246100.0,258016.0,285310.0,291502.0,293008.0,292675.0,280478.28571428574,20061.350625138675,1.9,0.7,10,18.0,138,24,21.5,15,3.2,5.0,6,1.0,8,8,2015,32,201532,Tuesday
216,2015-08-05,289176.0,2015,8,297993.0,291419.0,246100.0,258016.0,285310.0,291502.0,293008.0,279930.85714285716,19711.694840276425,0.0,0.0,1,18.9,103,3,25.0,16,2.9,5.0,18,2.0,1,8,2015,32,201532,Wednesday
217,2015-08-06,297033.0,2015,8,289176.0,297993.0,291419.0,246100.0,258016.0,285310.0,291502.0,280721.0,20353.243574427892,0.0,0.0,1,20.5,133,24,28.4,13,2.5,6.0,14,1.0,5,8,2015,32,201532,Thursday
218,2015-08-07,298136.0,2015,8,297033.0,289176.0,297993.0,291419.0,246100.0,258016.0,285310.0,282553.28571428574,21386.32566005873,0.0,0.0,1,20.6,126,5,27.0,14,2.2,4.0,16,1.0,1,8,2015,32,201532,Friday
219,2015-08-08,264723.0,2015,8,298136.0,297033.0,289176.0,297993.0,291419.0,246100.0,258016.0,283511.4285714286,20222.363798998358,0.0,0.0,1,18.7,130,24,23.0,15,2.9,4.0,8,1.0,22,8,2015,32,201532,Saturday
220,2015-08-09,251013.0,2015,8,264723.0,298136.0,297033.0,289176.0,297993.0,291419.0,246100.0,284213.28571428574,18738.32362400883,-0.1,-0.1,1,18.6,103,4,24.3,14,1.2,2.0,1,0.0,21,8,2015,32,201532,Sunday
221,2015-08-10,301045.0,2015,8,251013.0,264723.0,298136.0,297033.0,289176.0,297993.0,291419.0,285588.4285714286,19684.578548169135,0.0,0.0,1,19.8,147,24,25.2,13,1.5,3.0,11,0.0,2,8,2015,33,201533,Monday
222,2015-08-11,305493.0,2015,8,301045.0,251013.0,264723.0,298136.0,297033.0,289176.0,297993.0,286659.85714285716,20652.597305815652,0.0,0.0,1,20.0,137,3,25.4,15,2.1,3.0,14,1.0,1,8,2015,33,201533,Tuesday
223,2015-08-12,306702.0,2015,8,305493.0,301045.0,251013.0,264723.0,298136.0,297033.0,289176.0,289163.5714285714,22025.194178917973,-0.1,-0.1,1,19.5,163,24,23.0,16,3.9,5.0,11,3.0,1,8,2015,33,201533,Wednesday
224,2015-08-13,309405.0,2015,8,306702.0,305493.0,301045.0,251013.0,264723.0,298136.0,297033.0,290931.0,23225.61793221719,11.1,6.5,22,21.7,146,5,28.4,15,4.1,6.0,16,3.0,2,8,2015,33,201533,Thursday
225,2015-08-14,313946.0,2015,8,309405.0,306702.0,305493.0,301045.0,251013.0,264723.0,298136.0,293189.5714285714,24761.011542726683,5.3,1.8,1,20.9,169,24,25.4,14,2.7,5.0,9,1.0,5,8,2015,33,201533,Friday
226,2015-08-15,278738.0,2015,8,313946.0,309405.0,306702.0,305493.0,301045.0,251013.0,264723.0,295191.71428571426,22542.87896220798,8.5,3.2,1,18.4,158,24,22.1,12,2.7,5.0,13,1.0,2,8,2015,33,201533,Saturday
227,2015-08-16,262471.0,2015,8,278738.0,313946.0,309405.0,306702.0,305493.0,301045.0,251013.0,296828.5714285714,18926.258609465807,11.0,2.0,21,15.0,129,23,16.6,10,2.7,4.0,14,2.0,2,8,2015,33,201533,Sunday
228,2015-08-17,308833.0,2015,8,262471.0,278738.0,313946.0,309405.0,306702.0,305493.0,301045.0,297941.14285714284,19437.43346765519,13.6,1.3,1,14.3,129,1,15.2,15,3.2,4.0,7,2.0,2,8,2015,34,201534,Monday
229,2015-08-18,310196.0,2015,8,308833.0,262471.0,278738.0,313946.0,309405.0,306702.0,305493.0,298613.0,19819.49440996579,1.2,0.5,1,14.6,134,23,16.8,15,3.7,5.0,6,2.0,14,8,2015,34,201534,Tuesday
230,2015-08-19,304887.0,2015,8,310196.0,308833.0,262471.0,278738.0,313946.0,309405.0,306702.0,298353.71428571426,19707.590345805693,-0.1,-0.1,1,16.5,116,24,22.5,14,2.4,4.0,13,1.0,4,8,2015,34,201534,Wednesday
231,2015-08-20,309446.0,2015,8,304887.0,310196.0,308833.0,262471.0,278738.0,313946.0,309405.0,298359.5714285714,19711.427944698633,0.0,0.0,1,17.9,104,3,24.9,15,2.3,4.0,10,0.0,21,8,2015,34,201534,Thursday
