date,loadConsumption,DailyPrecipitation,MaxHourlyPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HourlyMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,MinHourlyMeanWindspeed,Month,Year,Week,day_of_week,Population,TotalBiomass (MWh),TotalRes(incl.Stat.Transfer) (MWh),Totaal windenergie (MWh),TotalSolarEnergy (MWh),Total Including Non-Renewable (MWh),AveragePrice_Electricity_Household,AveragePrice_Electricity_NonHousehold,AveragePrice_NaturalGas_Household,AveragePrice_NaturalGas_NonHousehold,GDP
2023-04-20,309891.2925,0.6,0.3,8.9,60,12.1,4.9,7.0,3.0,4,2023,16,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-21,297909.935,5.8,2.6,10.7,57,16.2,3.4,5.0,1.0,4,2023,16,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-21,297909.935,5.8,2.6,10.7,57,16.2,3.4,5.0,1.0,4,2023,16,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-22,270255.5025,3.0,1.4,8.9,36,17.2,1.5,3.0,0.0,4,2023,16,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-22,270255.5025,3.0,1.4,8.9,36,17.2,1.5,3.0,0.0,4,2023,16,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-23,258288.39,5.2,1.9,11.5,69,16.9,3.8,7.0,2.0,4,2023,16,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-23,258288.39,5.2,1.9,11.5,69,16.9,3.8,7.0,2.0,4,2023,16,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-24,309932.445,11.3,3.7,8.6,55,10.9,4.3,6.0,1.0,4,2023,17,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-24,309932.445,11.3,3.7,8.6,55,10.9,4.3,6.0,1.0,4,2023,17,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-25,303525.6225,0.3,0.2,6.4,21,10.7,3.1,5.0,1.0,4,2023,17,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-25,303525.6225,0.3,0.2,6.4,21,10.7,3.1,5.0,1.0,4,2023,17,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-26,304513.5875,-0.1,-0.1,5.2,-7,10.3,1.7,3.0,0.0,4,2023,17,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-26,304513.5875,-0.1,-0.1,5.2,-7,10.3,1.7,3.0,0.0,4,2023,17,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-27,262221.5075,0.0,0.0,7.9,-12,13.3,2.9,4.0,1.0,4,2023,17,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-27,262221.5075,0.0,0.0,7.9,-12,13.3,2.9,4.0,1.0,4,2023,17,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-28,292759.68,1.7,0.7,10.6,82,13.6,3.4,5.0,2.0,4,2023,17,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-28,292759.68,1.7,0.7,10.6,82,13.6,3.4,5.0,2.0,4,2023,17,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-29,265355.345,-0.1,-0.1,11.1,47,15.9,3.0,5.0,1.0,4,2023,17,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-29,265355.345,-0.1,-0.1,11.1,47,15.9,3.0,5.0,1.0,4,2023,17,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-04-30,253329.465,0.0,0.0,11.0,25,17.9,1.9,3.0,1.0,4,2023,17,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-04-30,253329.465,0.0,0.0,11.0,25,17.9,1.9,3.0,1.0,4,2023,17,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-01,292388.6575,0.1,0.1,11.8,63,17.0,2.0,4.0,0.0,5,2023,18,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-01,292388.6575,0.1,0.1,11.8,63,17.0,2.0,4.0,0.0,5,2023,18,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-02,294053.145,-0.1,-0.1,9.2,33,12.8,3.3,5.0,2.0,5,2023,18,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-02,294053.145,-0.1,-0.1,9.2,33,12.8,3.3,5.0,2.0,5,2023,18,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-03,291236.8075,0.0,0.0,9.3,6,15.6,3.1,5.0,1.0,5,2023,18,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-03,291236.8075,0.0,0.0,9.3,6,15.6,3.1,5.0,1.0,5,2023,18,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-04,290424.5,0.0,0.0,14.9,59,22.1,3.9,6.0,1.0,5,2023,18,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-04,290424.5,0.0,0.0,14.9,59,22.1,3.9,6.0,1.0,5,2023,18,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-05,291855.015,10.6,3.4,13.8,99,18.8,2.0,3.0,1.0,5,2023,18,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-05,291855.015,10.6,3.4,13.8,99,18.8,2.0,3.0,1.0,5,2023,18,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-06,263560.645,0.4,0.3,14.8,88,20.6,1.9,4.0,1.0,5,2023,18,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-06,263560.645,0.4,0.3,14.8,88,20.6,1.9,4.0,1.0,5,2023,18,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-07,260846.7675,16.6,15.3,15.2,109,21.2,1.8,4.0,0.0,5,2023,18,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-07,260846.7675,16.6,15.3,15.2,109,21.2,1.8,4.0,0.0,5,2023,18,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-08,295781.77749999997,0.0,0.0,14.8,92,20.1,1.6,3.0,1.0,5,2023,19,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-08,295781.77749999997,0.0,0.0,14.8,92,20.1,1.6,3.0,1.0,5,2023,19,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-09,309012.93,13.6,2.3,13.7,123,14.9,2.5,4.0,1.0,5,2023,19,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-09,309012.93,13.6,2.3,13.7,123,14.9,2.5,4.0,1.0,5,2023,19,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-10,303316.615,9.5,7.6,13.0,114,15.9,1.8,3.0,1.0,5,2023,19,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-10,303316.615,9.5,7.6,13.0,114,15.9,1.8,3.0,1.0,5,2023,19,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-11,301288.92,1.5,1.2,13.2,100,16.5,1.6,3.0,0.0,5,2023,19,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-11,301288.92,1.5,1.2,13.2,100,16.5,1.6,3.0,0.0,5,2023,19,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-12,296569.245,3.4,1.5,15.5,113,22.0,3.7,5.0,1.0,5,2023,19,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-12,296569.245,3.4,1.5,15.5,113,22.0,3.7,5.0,1.0,5,2023,19,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-13,261597.95,0.0,0.0,16.4,108,22.2,3.6,5.0,2.0,5,2023,19,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-13,261597.95,0.0,0.0,16.4,108,22.2,3.6,5.0,2.0,5,2023,19,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-14,253962.2425,0.0,0.0,14.6,105,20.0,2.9,4.0,2.0,5,2023,19,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-14,253962.2425,0.0,0.0,14.6,105,20.0,2.9,4.0,2.0,5,2023,19,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-15,300743.26,-0.1,-0.1,11.3,85,15.0,3.3,5.0,2.0,5,2023,20,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-15,300743.26,-0.1,-0.1,11.3,85,15.0,3.3,5.0,2.0,5,2023,20,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-16,298522.225,-0.1,-0.1,10.7,56,15.2,3.2,5.0,1.0,5,2023,20,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-16,298522.225,-0.1,-0.1,10.7,56,15.2,3.2,5.0,1.0,5,2023,20,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-17,291622.685,0.0,0.0,10.5,47,14.2,3.0,5.0,1.0,5,2023,20,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-17,291622.685,0.0,0.0,10.5,47,14.2,3.0,5.0,1.0,5,2023,20,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-18,258555.3825,0.0,0.0,10.2,35,15.5,3.1,4.0,1.0,5,2023,20,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-18,258555.3825,0.0,0.0,10.2,35,15.5,3.1,4.0,1.0,5,2023,20,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-19,271553.2825,0.0,0.0,13.8,66,19.2,3.4,4.0,2.0,5,2023,20,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-19,271553.2825,0.0,0.0,13.8,66,19.2,3.4,4.0,2.0,5,2023,20,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-20,259029.96,0.0,0.0,15.9,104,20.2,4.6,8.0,3.0,5,2023,20,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-20,259029.96,0.0,0.0,15.9,104,20.2,4.6,8.0,3.0,5,2023,20,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-21,253344.2,0.0,0.0,16.9,140,21.4,3.8,6.0,2.0,5,2023,20,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-21,253344.2,0.0,0.0,16.9,140,21.4,3.8,6.0,2.0,5,2023,20,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-22,294003.815,-0.1,-0.1,18.0,121,24.3,3.1,5.0,1.0,5,2023,21,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-22,294003.815,-0.1,-0.1,18.0,121,24.3,3.1,5.0,1.0,5,2023,21,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-23,297618.02749999997,0.0,0.0,12.4,68,15.5,4.4,7.0,1.0,5,2023,21,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-23,297618.02749999997,0.0,0.0,12.4,68,15.5,4.4,7.0,1.0,5,2023,21,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-24,293740.4925,0.0,0.0,11.6,44,16.3,2.7,4.0,1.0,5,2023,21,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-24,293740.4925,0.0,0.0,11.6,44,16.3,2.7,4.0,1.0,5,2023,21,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-25,292996.6425,0.0,0.0,12.0,49,17.2,3.3,5.0,1.0,5,2023,21,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-25,292996.6425,0.0,0.0,12.0,49,17.2,3.3,5.0,1.0,5,2023,21,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-26,286366.425,0.0,0.0,12.4,65,18.2,4.3,6.0,2.0,5,2023,21,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-26,286366.425,0.0,0.0,12.4,65,18.2,4.3,6.0,2.0,5,2023,21,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-27,253983.3725,0.0,0.0,14.7,60,22.1,3.0,5.0,2.0,5,2023,21,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-27,253983.3725,0.0,0.0,14.7,60,22.1,3.0,5.0,2.0,5,2023,21,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-28,242740.285,0.0,0.0,15.7,105,21.8,4.1,7.0,1.0,5,2023,21,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-28,242740.285,0.0,0.0,15.7,105,21.8,4.1,7.0,1.0,5,2023,21,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-29,250015.255,0.0,0.0,12.8,87,17.7,4.7,6.0,3.0,5,2023,22,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-29,250015.255,0.0,0.0,12.8,87,17.7,4.7,6.0,3.0,5,2023,22,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-30,287593.095,0.0,0.0,12.7,73,16.2,3.7,5.0,1.0,5,2023,22,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-30,287593.095,0.0,0.0,12.7,73,16.2,3.7,5.0,1.0,5,2023,22,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-05-31,291550.5775,0.0,0.0,15.4,92,22.4,4.2,6.0,3.0,5,2023,22,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-05-31,291550.5775,0.0,0.0,15.4,92,22.4,4.2,6.0,3.0,5,2023,22,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-01,296086.845,0.0,0.0,12.5,100,16.5,4.4,5.0,3.0,6,2023,22,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-01,296086.845,0.0,0.0,12.5,100,16.5,4.4,5.0,3.0,6,2023,22,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-02,292821.0775,0.0,0.0,13.9,104,18.6,3.4,4.0,3.0,6,2023,22,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-02,292821.0775,0.0,0.0,13.9,104,18.6,3.4,4.0,3.0,6,2023,22,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-03,258636.8125,0.0,0.0,16.6,97,21.9,3.9,5.0,2.0,6,2023,22,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-03,258636.8125,0.0,0.0,16.6,97,21.9,3.9,5.0,2.0,6,2023,22,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-04,250979.58000000002,0.0,0.0,15.9,99,21.8,3.9,5.0,2.0,6,2023,22,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-04,250979.58000000002,0.0,0.0,15.9,99,21.8,3.9,5.0,2.0,6,2023,22,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-05,288310.7375,0.0,0.0,14.5,93,20.0,3.9,5.0,2.0,6,2023,23,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-05,288310.7375,0.0,0.0,14.5,93,20.0,3.9,5.0,2.0,6,2023,23,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-06,292783.425,0.0,0.0,15.7,99,21.9,4.0,5.0,3.0,6,2023,23,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-06,292783.425,0.0,0.0,15.7,99,21.9,4.0,5.0,3.0,6,2023,23,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-07,296307.57,0.0,0.0,15.9,102,22.4,3.4,5.0,3.0,6,2023,23,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-07,296307.57,0.0,0.0,15.9,102,22.4,3.4,5.0,3.0,6,2023,23,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-08,299303.38,0.0,0.0,17.8,107,24.7,4.1,6.0,3.0,6,2023,23,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-08,299303.38,0.0,0.0,17.8,107,24.7,4.1,6.0,3.0,6,2023,23,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-09,300530.4425,0.0,0.0,21.8,124,29.1,3.8,5.0,3.0,6,2023,23,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-09,300530.4425,0.0,0.0,21.8,124,29.1,3.8,5.0,3.0,6,2023,23,0,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-10,271322.875,0.0,0.0,23.6,171,29.8,3.5,5.0,2.0,6,2023,23,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-10,271322.875,0.0,0.0,23.6,171,29.8,3.5,5.0,2.0,6,2023,23,2,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-11,267206.635,0.0,0.0,24.5,152,30.3,3.5,5.0,2.0,6,2023,23,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-11,267206.635,0.0,0.0,24.5,152,30.3,3.5,5.0,2.0,6,2023,23,3,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-12,309866.66000000003,0.0,0.0,24.3,159,29.9,3.6,6.0,2.0,6,2023,24,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-12,309866.66000000003,0.0,0.0,24.3,159,29.9,3.6,6.0,2.0,6,2023,24,1,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-13,312205.645,0.0,0.0,22.4,146,27.5,4.3,8.0,2.0,6,2023,24,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-13,312205.645,0.0,0.0,22.4,146,27.5,4.3,8.0,2.0,6,2023,24,5,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-14,307278.26,0.0,0.0,20.3,135,25.4,4.0,7.0,2.0,6,2023,24,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
2023-06-14,307278.26,0.0,0.0,20.3,135,25.4,4.0,7.0,2.0,6,2023,24,6,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.269,0.3018571428571429,1.8696666666666664,1.1649999999999998,265279.5
2023-06-15,308699.3825,0.0,0.0,20.0,109,26.1,2.4,4.0,0.0,6,2023,24,4,1781.0,29222455.999999996,85044291.46,26854103.72,19904881.459999997,495757577.1399999,0.3274,0.328,2.016,1.2834,265279.5
