HourlyMaxTemperature,AveragePrice_Electricity_Household,HourlyMaxTemperature,day_of_week,AveragePrice_NaturalGas_Household,GDP,TotalSolarEnergy (MWh),DailyPrecipitation,Population,Year,TotalRes(incl.Stat.Transfer) (MWh),is_weekend,is_holiday,rolling_7,rolling_30,loadConsumption
19.1,-0.0572,19.1,1,1.3676666666666666,245664.0,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,1,245497.0007142857,246685.45825000003,248014.0775
22.2,-0.0572,22.2,5,1.3676666666666666,245664.0,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,246568.56642857144,248189.05508333334,253761.285
25.2,-0.0572,25.2,6,1.3676666666666666,245664.0,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,247103.87071428573,247025.52133333337,246858.84
29.8,-0.0572,29.8,4,1.3676666666666666,245664.0,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,248920.45285714284,246956.3743333333,264905.025
23.4,-0.0572,23.4,0,1.3676666666666666,245664.0,16981246.959999997,20.1,1759.0,2022,76588390.47999999,0,0,252554.5382142857,247635.56416666668,282765.5775
23.0,-0.0572,23.0,2,1.3676666666666666,245664.0,16981246.959999997,5.2,1759.0,2022,76588390.47999999,1,0,254287.2303571429,248108.38958333337,245443.125
20.8,-0.0572,20.8,3,1.3676666666666666,245664.0,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,1,0,253809.34321428573,248092.22933333332,234917.4725
19.9,-0.0572,19.9,1,1.3676666666666666,245664.0,16981246.959999997,6.3,1759.0,2022,76588390.47999999,0,0,259285.37250000003,250218.81166666668,286346.2825
23.0,-0.0572,23.0,5,1.3676666666666666,245664.0,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,258869.81964285715,250855.93641666666,250852.415
26.9,-0.0572,26.9,6,1.3676666666666666,245664.0,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,260901.9889285714,250797.89466666666,261084.025
23.6,-0.0572,23.6,4,1.3676666666666666,245664.0,16981246.959999997,9.5,1759.0,2022,76588390.47999999,0,0,261855.9710714286,251088.33058333336,271582.9
20.5,0.0492,20.5,0,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,258295.26642857146,251036.487,257840.645
23.9,0.0492,23.9,2,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,1,0,255986.02892857144,250365.31399999998,229278.4625
21.1,0.0492,21.1,3,1.9476666666666669,251763.5,16981246.959999997,0.6,1759.0,2022,76588390.47999999,1,0,254374.35749999998,249621.55125000002,223635.7725
22.1,0.0492,22.1,1,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,1,249603.2257142857,250567.09800000003,252948.36
20.7,0.0492,20.7,5,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,250818.94964285713,251090.27616666668,259362.4825
21.7,0.0492,21.7,6,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,251275.8932142857,251815.45816666668,264282.63
18.9,0.0492,18.9,4,1.9476666666666669,251763.5,16981246.959999997,0.6,1759.0,2022,76588390.47999999,0,0,252073.35321428571,252246.53466666667,277165.12
23.5,0.0492,23.5,0,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,251893.85285714286,251357.69133333335,256584.1425
21.7,0.0492,21.7,2,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,252899.01285714284,250829.78324999998,236314.5825
21.1,0.0492,21.1,3,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,254694.0939285714,249764.16583333333,236201.34
23.4,0.0492,23.4,1,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,257657.27714285714,251566.05775,273690.6425
26.8,0.0492,26.8,5,1.9476666666666669,251763.5,16981246.959999997,0.5,1759.0,2022,76588390.47999999,0,0,259165.22392857142,253499.54391666668,269918.11
27.2,0.0492,27.2,6,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,260618.34714285718,254289.09116666668,274454.4925
22.5,0.0492,22.5,4,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,258865.03892857142,254910.14575000003,264891.9625
22.0,0.0492,22.0,0,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,259441.4,255493.71108333336,260618.67
21.6,0.0492,21.6,2,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,257555.15321428576,254524.44125,223110.855
26.0,0.0492,26.0,3,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,254617.65964285718,253134.83808333334,215638.885
32.2,0.0492,32.2,1,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,253283.99464285714,254169.52833333335,264354.9875
35.5,0.0492,35.5,5,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,254164.92214285716,255430.25900000002,276084.6025
27.7,0.0492,27.7,6,1.9476666666666669,251763.5,16981246.959999997,0.3,1759.0,2022,76588390.47999999,0,0,255422.80714285714,256605.11266666665,283259.6875
19.8,0.0492,19.8,4,1.9476666666666669,251763.5,16981246.959999997,8.0,1759.0,2022,76588390.47999999,0,0,261026.5285714286,258283.67025000002,304118.0125
20.7,0.0492,20.7,0,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,262238.6139285714,259025.15116666668,269103.2675
25.1,0.0492,25.1,2,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,262280.91964285716,257641.8835,223406.995
29.4,0.0492,29.4,3,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,262941.4857142857,255558.45916666664,220262.8475
24.5,0.0492,24.5,1,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,264076.1307142857,256453.60508333333,272297.5025
20.2,0.0492,20.2,5,1.9476666666666669,251763.5,16981246.959999997,3.9,1759.0,2022,76588390.47999999,0,0,263010.16285714286,257577.11691666668,268622.8275
20.9,0.0492,20.9,6,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,258982.51071428575,256534.44491666666,255066.1225
22.3,0.0492,22.3,4,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,250871.61142857143,256417.42166666666,247341.7175
24.5,0.0492,24.5,0,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,247683.0682142857,255940.73633333336,246783.465
24.4,0.0492,24.4,2,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,1,0,248131.6025,254439.53083333332,226546.735
22.0,0.0492,22.0,3,1.9476666666666669,251763.5,16981246.959999997,1.9,1759.0,2022,76588390.47999999,1,0,252211.3292857143,254138.87383333335,248820.935
22.8,0.0492,22.8,1,1.9476666666666669,251763.5,16981246.959999997,1.9,1759.0,2022,76588390.47999999,0,0,249022.59892857145,254828.80475,249976.39
27.7,0.0492,27.7,5,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,246168.73107142857,255662.47075,248645.7525
29.5,0.0492,29.5,6,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,246370.24464285714,255780.08266666665,256476.7175
26.4,0.0492,26.4,4,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,249435.94892857145,256094.72149999999,268801.6475
21.6,0.0492,21.6,0,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,250378.1660714286,255731.26666666666,253378.985
22.7,0.0492,22.7,2,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,249500.82357142857,253839.2739166667,220405.3375
23.1,0.0492,23.1,3,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,243729.07464285716,252233.75891666667,208418.6925
23.4,0.0492,23.4,1,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,243186.74785714288,252562.60958333334,246180.1025
25.7,0.0492,25.7,5,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,241914.72464285715,252680.6179166667,239741.59
30.0,0.0492,30.0,6,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,240182.02571428573,251702.52400000003,244347.825
31.6,0.0492,31.6,4,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,237642.9442857143,251072.85625,251028.0775
32.3,0.0492,32.3,0,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,237639.79785714284,250369.60516666668,253356.96
31.0,0.0492,31.0,2,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,239262.36071428572,249265.31566666666,231763.2775
32.2,0.0492,32.2,3,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,242821.35928571428,248355.74941666666,233331.6825
26.2,0.0492,26.2,1,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,247837.0882142857,250295.06108333336,281290.205
27.4,0.0492,27.4,5,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,252070.19571428574,252086.20966666666,269373.3425
21.2,0.0492,21.2,6,1.9476666666666669,251763.5,16981246.959999997,42.8,1759.0,2022,76588390.47999999,0,0,259204.70500000002,253084.02308333333,294289.39
24.3,0.0492,24.3,4,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,262491.1221428571,253015.63625,274032.9975
24.2,0.0492,24.2,0,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,265102.7564285715,252628.25999999998,271638.4
23.9,0.0492,23.9,2,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,1,0,264873.4360714286,250162.92741666667,230158.035
24.5,0.0492,24.5,3,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,263295.22857142857,248602.29283333334,222284.23
25.8,0.0492,25.8,1,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,260618.5807142857,249907.18200000003,262553.67
28.5,0.0492,28.5,5,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,261203.9064285714,251680.7745,273470.6225
30.2,0.0492,30.2,6,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,259251.53892857145,251958.285,280622.8175
32.6,0.0492,32.6,4,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,259729.23357142857,252250.08608333336,277376.86
20.9,0.0492,20.9,0,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,262238.425,253387.97333333333,289202.74
22.3,0.0492,22.3,2,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,263644.54357142857,253143.27825,240000.865
22.0,0.0492,22.0,3,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,263351.79357142857,252258.32875,220234.98
22.5,0.0492,22.5,1,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,263230.8728571428,253430.34508333335,261707.225
23.5,0.0492,23.5,5,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,260163.81321428574,253536.3540833333,252001.205
23.8,0.0492,23.8,6,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,256148.29107142854,253620.94650000002,252514.1625
24.7,0.0492,24.7,4,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,252672.2814285714,253767.58116666664,253044.7925
26.0,0.0492,26.0,0,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,248124.40071428573,253797.2764166667,257367.575
26.8,0.0492,26.8,2,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,246902.1192857143,252552.05133333334,231444.895
26.9,0.0492,26.9,3,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,249050.74178571432,251948.59641666667,235275.3375
29.7,0.0492,29.7,1,1.9476666666666669,251763.5,16981246.959999997,0.2,1759.0,2022,76588390.47999999,0,1,250738.8582142857,253719.21983333334,273524.04
27.2,0.0492,27.2,5,1.9476666666666669,251763.5,16981246.959999997,10.0,1759.0,2022,76588390.47999999,0,0,254080.1875,255951.61375,275390.51
24.4,0.0492,24.4,6,1.9476666666666669,251763.5,16981246.959999997,5.9,1759.0,2022,76588390.47999999,0,0,257723.33285714287,257012.81633333332,278016.18
22.3,0.0492,22.3,4,1.9476666666666669,251763.5,16981246.959999997,13.4,1759.0,2022,76588390.47999999,0,0,262024.20607142858,258459.7935,283150.905
18.2,0.0492,18.2,0,1.9476666666666669,251763.5,16981246.959999997,1.6,1759.0,2022,76588390.47999999,0,0,264878.71428571426,259559.83708333332,277349.1325
21.2,0.0492,21.2,2,1.9476666666666669,251763.5,16981246.959999997,4.2,1759.0,2022,76588390.47999999,1,0,266988.0471428571,259399.242,246210.225
22.6,0.0492,22.6,3,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,266169.5782142857,258605.54516666668,229546.055
24.4,0.0492,24.4,1,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,264101.8132142857,259515.09208333335,259049.685
22.7,0.0492,22.7,5,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,264085.1167857143,260913.15716666667,275273.635
20.3,0.0492,20.3,6,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,265129.13178571424,261047.62649999998,285324.28500000003
19.7,0.0492,19.7,4,1.9476666666666669,251763.5,16981246.959999997,2.6,1759.0,2022,76588390.47999999,0,0,264240.4335714286,261299.51566666664,276930.0175
16.2,0.0492,16.2,0,1.9476666666666669,251763.5,16981246.959999997,7.9,1759.0,2022,76588390.47999999,0,0,262829.6760714286,260405.66366666666,267473.83
16.9,0.0492,16.9,2,1.9476666666666669,251763.5,16981246.959999997,5.3,1759.0,2022,76588390.47999999,1,0,261546.61107142858,259178.85608333332,237228.77
13.3,0.0492,13.3,3,1.9476666666666669,251763.5,16981246.959999997,14.7,1759.0,2022,76588390.47999999,1,0,265058.755,258595.27816666666,254131.0625
16.6,0.0492,16.6,1,1.9476666666666669,251763.5,16981246.959999997,1.8,1759.0,2022,76588390.47999999,0,0,265696.1542857143,259707.05966666667,263511.48
16.6,0.0492,16.6,5,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,264885.045,261284.11433333333,269595.87
18.0,0.0492,18.0,6,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,261333.63678571428,261214.47291666668,260464.4275
19.0,0.0492,19.0,4,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,258236.82964285716,260607.19775,255252.3675
18.0,0.0492,18.0,0,1.9476666666666669,251763.5,16981246.959999997,0.8,1759.0,2022,76588390.47999999,0,0,259627.2575,260493.33133333334,277206.825
14.6,0.0492,14.6,2,1.9476666666666669,251763.5,16981246.959999997,7.4,1759.0,2022,76588390.47999999,1,0,262616.51,259852.55391666666,258153.5375
17.4,0.0492,17.4,3,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,1,0,259322.3760714286,257914.86675,231072.125
13.5,0.0492,13.5,1,1.9476666666666669,251763.5,16981246.959999997,17.4,1759.0,2022,76588390.47999999,0,0,263684.3639285714,259716.35108333334,294045.395
11.2,0.0492,11.2,5,1.9476666666666669,251763.5,16981246.959999997,9.2,1759.0,2022,76588390.47999999,0,0,266930.60464285716,262119.17025,292319.555
14.9,0.0492,14.9,6,1.9476666666666669,251763.5,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,269177.265,262601.96441666665,276191.05
15.8,0.0492,15.8,4,1.9476666666666669,251763.5,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,271146.0339285714,263169.71591666667,269033.75
17.2,0.0492,17.2,0,1.9476666666666669,251763.5,16981246.959999997,5.6,1759.0,2022,76588390.47999999,0,0,269077.8332142857,263510.22449999995,262729.42
18.0,0.0492,18.0,2,1.9476666666666669,257302.1,16981246.959999997,12.4,1759.0,2022,76588390.47999999,1,0,266935.825,263180.7140833333,243159.48
18.3,0.0492,18.3,3,1.9476666666666669,257302.1,16981246.959999997,1.1,1759.0,2022,76588390.47999999,1,0,267366.1839285714,262404.6161666667,234084.6375
17.4,0.0492,17.4,1,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,264382.71142857143,263795.15591666667,273161.0875
18.4,0.0492,18.4,5,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,260333.5332142857,264751.8215833333,263975.3075
18.3,0.0492,18.3,6,1.9476666666666669,257302.1,16981246.959999997,1.7,1759.0,2022,76588390.47999999,0,0,261438.2185714286,265098.4818333333,283923.8475
17.4,0.0492,17.4,4,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,260647.7675,264702.15125,263500.5925
17.1,0.0492,17.1,0,1.9476666666666669,257302.1,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,261478.895,264386.5223333334,268547.3125
16.1,0.0492,16.1,2,1.9476666666666669,257302.1,16981246.959999997,0.2,1759.0,2022,76588390.47999999,1,0,260817.97464285715,262899.26008333336,238533.0375
16.5,0.0492,16.5,3,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,259551.5182142857,261161.60374999998,225219.4425
15.7,0.0492,15.7,1,1.9476666666666669,257302.1,16981246.959999997,0.4,1759.0,2022,76588390.47999999,0,1,260690.97071428574,262325.83808333334,281137.255
16.7,0.0492,16.7,5,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,261427.35107142857,263645.3019166666,269129.97
15.5,0.0492,15.5,6,1.9476666666666669,257302.1,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,259531.56107142862,264032.0896666667,270653.3175
14.9,0.0492,14.9,4,1.9476666666666669,257302.1,16981246.959999997,0.1,1759.0,2022,76588390.47999999,0,0,264193.17071428575,264727.3638333333,296131.86
16.1,0.0492,16.1,0,1.9476666666666669,257302.1,16981246.959999997,2.8,1759.0,2022,76588390.47999999,0,0,268250.63535714283,265114.87316666666,296949.565
16.4,0.0492,16.4,2,1.9476666666666669,257302.1,16981246.959999997,3.2,1759.0,2022,76588390.47999999,1,0,271255.65071428573,264536.1440833333,259568.145
17.8,0.0492,17.8,3,1.9476666666666669,257302.1,16981246.959999997,1.5,1759.0,2022,76588390.47999999,1,0,272588.9035714286,263438.75683333335,234552.2125
17.8,0.0492,17.8,1,1.9476666666666669,257302.1,16981246.959999997,8.1,1759.0,2022,76588390.47999999,0,0,274589.08857142855,265369.08283333335,295138.55
18.2,0.0492,18.2,5,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,274381.3653571428,265820.57766666665,267675.9075
14.6,0.0492,14.6,6,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,274123.19428571424,265998.399,268846.12
15.6,0.0492,15.6,4,1.9476666666666669,257302.1,16981246.959999997,3.3,1759.0,2022,76588390.47999999,0,0,272982.98642857146,266616.8835,288150.405
19.7,0.0492,19.7,0,1.9476666666666669,257302.1,16981246.959999997,2.4,1759.0,2022,76588390.47999999,0,0,270021.53964285715,267142.0505,276219.4375
18.2,0.0492,18.2,2,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,268203.84857142856,266861.7818333333,246844.3075
18.6,0.0492,18.6,3,1.9476666666666669,257302.1,16981246.959999997,0.4,1759.0,2022,76588390.47999999,1,0,269798.62392857147,265812.0756666667,245715.64
16.7,0.0492,16.7,1,1.9476666666666669,257302.1,16981246.959999997,0.4,1759.0,2022,76588390.47999999,0,0,267314.65642857144,266465.317,277750.7775
17.2,0.0492,17.2,5,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,268342.91000000003,267925.36891666666,274873.6825
19.4,0.0492,19.4,6,1.9476666666666669,257302.1,16981246.959999997,0.3,1759.0,2022,76588390.47999999,0,0,268507.6221428571,267123.82591666665,269999.105
19.4,0.0492,19.4,4,1.9476666666666669,257302.1,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,267328.9839285714,266709.83866666665,279899.9375
20.5,0.0492,20.5,0,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,267663.53250000003,266788.84625,278561.2775
21.1,0.0492,21.1,2,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,268499.3525,266244.22283333336,252695.0475
20.2,0.0492,20.2,3,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,267785.515,265510.53475,240718.7775
16.2,0.0492,16.2,1,1.9476666666666669,257302.1,16981246.959999997,0.1,1759.0,2022,76588390.47999999,0,0,268500.41500000004,266830.388,282755.0775
16.9,0.0492,16.9,5,1.9476666666666669,257302.1,16981246.959999997,2.5,1759.0,2022,76588390.47999999,0,0,268660.03678571427,268227.26791666663,275991.035
14.7,0.0492,14.7,6,1.9476666666666669,257302.1,16981246.959999997,1.7,1759.0,2022,76588390.47999999,0,0,269535.9982142857,268326.2595,276130.835
16.2,0.0492,16.2,4,1.9476666666666669,257302.1,16981246.959999997,7.0,1759.0,2022,76588390.47999999,0,0,271429.0539285714,269298.79349999997,293151.3275
12.5,0.0492,12.5,0,1.9476666666666669,257302.1,16981246.959999997,2.3,1759.0,2022,76588390.47999999,0,0,273435.27428571426,269588.15924999997,292604.82
12.3,0.0492,12.3,2,1.9476666666666669,257302.1,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,1,0,275093.4035714286,269614.87124999997,264301.9525
12.6,0.0492,12.6,3,1.9476666666666669,257302.1,16981246.959999997,7.2,1759.0,2022,76588390.47999999,1,0,278838.85321428574,269561.19166666665,266936.925
14.3,0.0492,14.3,1,1.9476666666666669,257302.1,16981246.959999997,0.3,1759.0,2022,76588390.47999999,0,0,281184.1817857143,271582.50299999997,299172.3775
15.4,0.0492,15.4,5,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,283767.36,273877.631,294073.2825
14.1,0.0492,14.1,6,1.9476666666666669,257302.1,16981246.959999997,0.6,1759.0,2022,76588390.47999999,0,0,286417.9885714286,274329.2303333333,294685.235
14.7,0.0492,14.7,4,1.9476666666666669,257302.1,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,286705.07107142854,275196.92816666665,295160.905
12.9,0.0492,12.9,0,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,1,287045.3810714286,276008.05058333336,294986.99
16.2,0.0492,16.2,2,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,286585.375,274839.71891666664,261081.91
16.1,0.0492,16.1,3,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,283879.41750000004,273207.9075,247995.2225
9.3,0.0492,9.3,1,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,283311.5057142857,274395.5358333333,295196.995
12.7,0.0492,12.7,5,1.9476666666666669,257302.1,16981246.959999997,8.5,1759.0,2022,76588390.47999999,0,0,283694.0492857143,276468.83166666667,296751.0875
12.3,0.0492,12.3,6,1.9476666666666669,257302.1,16981246.959999997,5.9,1759.0,2022,76588390.47999999,0,0,283984.66428571433,276521.53133333335,296719.54
11.2,0.0492,11.2,4,1.9476666666666669,257302.1,16981246.959999997,18.6,1759.0,2022,76588390.47999999,0,0,286959.95642857143,278131.93275,315987.95
10.5,0.0492,10.5,0,1.9476666666666669,257302.1,16981246.959999997,1.8,1759.0,2022,76588390.47999999,0,0,289083.23892857146,279498.7276666667,309849.9675
3.8,0.0492,3.8,2,1.9476666666666669,257302.1,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,1,0,292244.6414285714,279334.1050833333,283211.7275
2.8,0.0492,2.8,3,1.9476666666666669,257302.1,16981246.959999997,9.3,1759.0,2022,76588390.47999999,1,0,297687.0553571429,279663.19450000004,286092.12
8.6,0.0492,8.6,1,1.9476666666666669,257302.1,16981246.959999997,6.9,1759.0,2022,76588390.47999999,0,0,300881.9282142857,282020.4210833333,317561.105
8.5,0.0492,8.5,5,1.9476666666666669,257302.1,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,0,0,304277.11500000005,284513.8129166667,320517.395
9.8,0.0492,9.8,6,1.9476666666666669,257302.1,16981246.959999997,3.3,1759.0,2022,76588390.47999999,0,0,306178.0939285714,285589.66675000003,310026.3925
11.4,0.0492,11.4,4,1.9476666666666669,257302.1,16981246.959999997,2.6,1759.0,2022,76588390.47999999,0,1,303899.28857142857,286428.4210833333,300036.3125
12.1,0.0492,12.1,0,1.9476666666666669,257302.1,16981246.959999997,6.2,1759.0,2022,76588390.47999999,0,0,302497.2928571428,287429.6508333333,300035.9975
10.5,0.0492,10.5,2,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,301626.44535714283,287336.84608333337,277115.795
7.8,0.0492,7.8,3,1.9476666666666669,257302.1,16981246.959999997,10.6,1759.0,2022,76588390.47999999,1,0,300791.0139285714,287392.9401666667,280244.1
10.0,0.0492,10.0,1,1.9476666666666669,257302.1,16981246.959999997,1.8,1759.0,2022,76588390.47999999,0,0,301352.6314285714,289686.1861666666,321492.4275
9.2,0.0492,9.2,5,1.9476666666666669,257302.1,16981246.959999997,0.5,1759.0,2022,76588390.47999999,0,0,301556.34714285715,292393.67375,321943.405
8.9,0.0492,8.9,6,1.9476666666666669,257302.1,16981246.959999997,0.5,1759.0,2022,76588390.47999999,0,0,303412.9421428571,293735.9230833333,323022.5575
7.0,0.0492,7.0,4,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,306331.58,295218.44783333334,320466.7775
3.8,0.0492,3.8,0,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,0,0,310347.2942857143,296952.28658333333,328145.9975
2.5,0.0492,2.5,2,1.9476666666666669,257302.1,16981246.959999997,-0.1,1759.0,2022,76588390.47999999,1,0,313858.54035714286,297237.0595833333,301694.5175
3.0,0.0492,3.0,3,1.9476666666666669,257302.1,16981246.959999997,0.0,1759.0,2022,76588390.47999999,1,0,316046.48535714287,297335.55608333333,295559.715
