datetime,loadConsumption,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week
2015-07-24,303350.0,0.5,0.5,16,18.4,134,1,23.3,13,2.0,5.0,21,1.0,1,7,2015,30,201530,Friday
2015-07-25,274456.0,14.8,5.2,13,14.9,112,24,18.3,6,5.5,11.0,13,2.0,24,7,2015,30,201530,Saturday
2015-07-26,252567.0,3.5,1.2,23,14.8,86,4,20.9,13,3.5,6.0,11,1.0,4,7,2015,30,201530,Sunday
2015-07-27,296712.0,12.3,3.9,8,16.6,142,1,19.7,16,6.2,8.0,13,5.0,1,7,2015,31,201531,Monday
2015-07-28,292575.0,10.0,4.5,1,15.2,125,24,18.9,15,5.1,7.0,14,3.0,2,7,2015,31,201531,Tuesday
2015-07-29,293151.0,4.1,3.0,1,14.1,109,8,17.6,12,4.8,8.0,13,2.0,24,7,2015,31,201531,Wednesday
2015-07-30,291427.0,1.1,0.9,12,13.8,76,24,18.1,16,2.8,5.0,15,1.0,21,7,2015,31,201531,Thursday
2015-07-31,285062.0,0.0,0.0,1,13.3,51,4,19.4,15,1.8,3.0,17,0.0,5,7,2015,31,201531,Friday
2015-08-01,257747.0,0.0,0.0,1,15.1,61,4,22.0,15,1.4,3.0,17,0.0,21,8,2015,31,201531,Saturday
2015-08-02,246095.0,0.0,0.0,1,17.7,77,4,24.2,17,2.0,3.0,14,1.0,1,8,2015,31,201531,Sunday
2015-08-03,292170.0,0.0,0.0,1,21.5,124,2,30.0,13,2.9,5.0,12,1.0,22,8,2015,32,201532,Monday
2015-08-04,297690.0,1.9,0.7,10,18.0,138,24,21.5,15,3.2,5.0,6,1.0,8,8,2015,32,201532,Tuesday
2015-08-05,289303.0,0.0,0.0,1,18.9,103,3,25.0,16,2.9,5.0,18,2.0,1,8,2015,32,201532,Wednesday
2015-08-06,297350.0,0.0,0.0,1,20.5,133,24,28.4,13,2.5,6.0,14,1.0,5,8,2015,32,201532,Thursday
2015-08-07,297953.0,0.0,0.0,1,20.6,126,5,27.0,14,2.2,4.0,16,1.0,1,8,2015,32,201532,Friday
2015-08-08,264118.0,0.0,0.0,1,18.7,130,24,23.0,15,2.9,4.0,8,1.0,22,8,2015,32,201532,Saturday
2015-08-09,251162.0,-0.1,-0.1,1,18.6,103,4,24.3,14,1.2,2.0,1,0.0,21,8,2015,32,201532,Sunday
2015-08-10,301714.0,0.0,0.0,1,19.8,147,24,25.2,13,1.5,3.0,11,0.0,2,8,2015,33,201533,Monday
2015-08-11,305559.0,0.0,0.0,1,20.0,137,3,25.4,15,2.1,3.0,14,1.0,1,8,2015,33,201533,Tuesday
2015-08-12,306731.0,-0.1,-0.1,1,19.5,163,24,23.0,16,3.9,5.0,11,3.0,1,8,2015,33,201533,Wednesday
2015-08-13,309657.0,11.1,6.5,22,21.7,146,5,28.4,15,4.1,6.0,16,3.0,2,8,2015,33,201533,Thursday
2015-08-14,313688.0,5.3,1.8,1,20.9,169,24,25.4,14,2.7,5.0,9,1.0,5,8,2015,33,201533,Friday
2015-08-15,278101.0,8.5,3.2,1,18.4,158,24,22.1,12,2.7,5.0,13,1.0,2,8,2015,33,201533,Saturday
2015-08-16,262311.0,11.0,2.0,21,15.0,129,23,16.6,10,2.7,4.0,14,2.0,2,8,2015,33,201533,Sunday
2015-08-17,309431.0,13.6,1.3,1,14.3,129,1,15.2,15,3.2,4.0,7,2.0,2,8,2015,34,201534,Monday
2015-08-18,310145.0,1.2,0.5,1,14.6,134,23,16.8,15,3.7,5.0,6,2.0,14,8,2015,34,201534,Tuesday
2015-08-19,304917.0,-0.1,-0.1,1,16.5,116,24,22.5,14,2.4,4.0,13,1.0,4,8,2015,34,201534,Wednesday
2015-08-20,309742.0,0.0,0.0,1,17.9,104,3,24.9,15,2.3,4.0,10,0.0,21,8,2015,34,201534,Thursday
2015-08-21,312957.0,-0.1,-0.1,1,19.7,137,1,25.3,14,1.8,3.0,11,1.0,1,8,2015,34,201534,Friday
2015-08-22,277361.0,0.0,0.0,1,20.7,141,3,26.5,14,3.5,5.0,12,2.0,1,8,2015,34,201534,Saturday
2015-08-23,258961.0,8.5,2.9,24,19.7,149,5,25.9,14,4.8,10.0,13,1.0,22,8,2015,34,201534,Sunday
2015-08-24,308738.0,2.4,1.5,1,17.9,133,5,23.1,16,3.6,7.0,17,0.0,1,8,2015,35,201535,Monday
2015-08-25,307365.0,11.6,4.8,2,16.7,140,20,19.9,13,5.3,8.0,12,4.0,3,8,2015,35,201535,Tuesday
2015-08-26,311831.0,12.9,9.8,20,20.2,165,1,25.2,16,4.7,7.0,10,2.0,22,8,2015,35,201535,Wednesday
2015-08-27,314871.0,5.0,3.3,2,15.7,135,24,18.5,1,3.9,6.0,12,2.0,1,8,2015,35,201535,Thursday
2015-08-28,301361.0,0.1,0.1,12,15.4,98,24,20.9,15,2.8,5.0,14,1.0,20,8,2015,35,201535,Friday
2015-08-29,265948.0,3.8,3.8,23,17.0,81,5,23.6,14,2.0,3.0,10,1.0,1,8,2015,35,201535,Saturday
2015-08-30,261896.0,10.1,3.2,2,20.0,145,5,25.3,14,2.4,4.0,2,2.0,5,8,2015,35,201535,Sunday
2015-08-31,324409.0,7.3,4.6,1,20.9,175,24,26.5,13,2.9,4.0,9,1.0,6,8,2015,36,201536,Monday
2015-09-01,319382.0,-0.1,-0.1,1,16.1,120,24,19.5,13,3.3,5.0,14,2.0,6,9,2015,36,201536,Tuesday
2015-09-02,314802.0,0.3,0.2,7,13.2,79,24,18.8,15,2.3,4.0,12,0.0,24,9,2015,36,201536,Wednesday
2015-09-03,315354.0,0.3,0.3,10,12.2,66,4,17.1,15,2.5,4.0,12,1.0,1,9,2015,36,201536,Thursday
2015-09-04,315458.0,41.1,7.2,16,13.5,116,1,16.6,12,4.3,7.0,12,2.0,21,9,2015,36,201536,Friday
2015-09-05,281654.0,3.5,1.5,10,13.2,93,23,16.9,13,3.2,6.0,13,1.0,2,9,2015,36,201536,Saturday
2015-09-06,265035.0,1.0,0.3,19,13.1,91,1,17.0,13,3.0,4.0,8,2.0,1,9,2015,36,201536,Sunday
2015-09-07,314266.0,1.0,0.5,4,14.2,123,2,16.9,13,2.8,4.0,8,2.0,5,9,2015,37,201537,Monday
2015-09-08,318936.0,0.0,0.0,1,13.9,82,24,16.9,14,1.8,3.0,9,0.0,23,9,2015,37,201537,Tuesday
2015-09-09,313205.0,0.0,0.0,1,13.1,71,3,18.5,13,2.8,6.0,15,1.0,1,9,2015,37,201537,Wednesday
2015-09-10,310844.0,0.0,0.0,1,14.3,91,5,19.6,13,4.0,6.0,12,3.0,1,9,2015,37,201537,Thursday
2015-09-11,307320.0,0.0,0.0,1,14.3,93,5,20.1,14,3.1,5.0,11,2.0,3,9,2015,37,201537,Friday
2015-09-12,278595.0,1.5,0.5,16,15.7,113,3,20.2,15,2.8,5.0,12,1.0,21,9,2015,37,201537,Saturday
2015-09-13,268330.0,-0.1,-0.1,1,16.6,125,6,19.4,15,3.5,6.0,20,1.0,1,9,2015,37,201537,Sunday
2015-09-14,319451.0,12.5,4.8,14,14.5,113,24,19.8,14,3.8,6.0,14,2.0,5,9,2015,38,201538,Monday
2015-09-15,320425.0,1.0,0.6,13,12.5,98,4,15.9,12,5.1,7.0,9,2.0,22,9,2015,38,201538,Tuesday
2015-09-16,327544.0,5.8,2.8,14,15.4,110,1,19.2,12,4.5,7.0,21,2.0,3,9,2015,38,201538,Wednesday
2015-09-17,325694.0,9.1,3.0,12,14.4,125,20,16.4,12,4.3,8.0,3,3.0,13,9,2015,38,201538,Thursday
2015-09-18,315435.0,0.0,0.0,1,13.9,99,6,18.4,14,3.2,5.0,9,1.0,22,9,2015,38,201538,Friday
2015-09-19,282253.0,1.0,1.0,9,13.4,85,23,17.5,15,1.8,3.0,11,1.0,1,9,2015,38,201538,Saturday
2015-09-20,266643.0,0.0,0.0,1,13.5,71,6,18.1,14,2.5,5.0,12,1.0,1,9,2015,38,201538,Sunday
2015-09-21,314898.0,1.5,0.8,23,14.6,110,4,18.6,14,3.6,5.0,10,2.0,3,9,2015,39,201539,Monday
2015-09-22,322681.0,1.3,0.6,20,13.1,91,24,17.4,13,2.8,5.0,1,1.0,19,9,2015,39,201539,Tuesday
2015-09-23,321513.0,5.5,2.9,15,13.2,104,1,17.3,12,2.4,4.0,13,1.0,7,9,2015,39,201539,Wednesday
2015-09-24,323920.0,2.1,1.0,16,12.6,108,22,15.7,13,3.5,6.0,14,2.0,22,9,2015,39,201539,Thursday
2015-09-25,312045.0,-0.1,-0.1,1,11.6,52,24,16.8,15,1.7,3.0,1,0.0,21,9,2015,39,201539,Friday
2015-09-26,275138.0,0.0,0.0,1,10.4,34,6,16.8,14,1.7,3.0,10,0.0,1,9,2015,39,201539,Saturday
2015-09-27,260691.0,0.0,0.0,1,11.0,46,5,17.5,14,2.3,4.0,10,1.0,2,9,2015,39,201539,Sunday
2015-09-28,312411.0,0.0,0.0,1,10.5,44,3,16.0,12,2.0,4.0,15,1.0,1,9,2015,40,201540,Monday
2015-09-29,312399.0,0.0,0.0,1,11.7,58,6,17.4,13,3.8,6.0,11,1.0,4,9,2015,40,201540,Tuesday
2015-09-30,311994.0,0.0,0.0,1,12.3,81,6,17.5,13,4.1,7.0,13,2.0,21,9,2015,40,201540,Wednesday
2015-10-01,310820.0,0.0,0.0,1,10.6,49,23,16.9,15,3.2,6.0,11,1.0,24,10,2015,40,201540,Thursday
2015-10-02,311384.0,0.0,0.0,1,10.3,33,3,18.3,14,2.4,4.0,11,1.0,1,10,2015,40,201540,Friday
2015-10-03,278365.0,0.0,0.0,1,10.3,44,4,18.8,14,1.4,2.0,1,0.0,22,10,2015,40,201540,Saturday
2015-10-04,265464.0,0.0,0.0,1,10.3,46,5,17.9,15,1.5,4.0,14,0.0,19,10,2015,40,201540,Sunday
2015-10-05,316305.0,0.6,0.4,23,13.1,57,1,16.9,13,3.0,5.0,13,1.0,2,10,2015,41,201541,Monday
2015-10-06,326641.0,6.3,2.2,2,15.3,131,5,17.6,12,2.5,4.0,20,1.0,6,10,2015,41,201541,Tuesday
2015-10-07,326847.0,2.7,0.8,18,14.9,137,24,17.6,13,3.4,5.0,10,2.0,2,10,2015,41,201541,Wednesday
2015-10-08,325027.0,0.2,0.2,7,12.4,58,24,15.9,12,2.1,3.0,10,1.0,19,10,2015,41,201541,Thursday
2015-10-09,319895.0,0.0,0.0,1,10.2,40,6,16.3,14,1.3,2.0,11,0.0,8,10,2015,41,201541,Friday
2015-10-10,284020.0,0.0,0.0,1,10.9,59,24,14.3,15,3.3,4.0,9,2.0,1,10,2015,41,201541,Saturday
2015-10-11,268192.0,0.0,0.0,1,6.5,23,7,11.5,15,4.1,6.0,10,2.0,4,10,2015,41,201541,Sunday
2015-10-12,320707.0,0.0,0.0,1,4.8,9,5,10.2,15,2.7,4.0,12,2.0,3,10,2015,42,201542,Monday
2015-10-13,330656.0,0.0,0.0,1,3.8,12,20,5.9,16,3.4,6.0,10,0.0,22,10,2015,42,201542,Tuesday
2015-10-14,339353.0,2.8,0.9,17,5.1,20,23,8.0,10,2.3,6.0,11,0.0,6,10,2015,42,201542,Wednesday
2015-10-15,341687.0,7.4,1.4,14,6.3,28,1,8.0,19,1.7,3.0,10,1.0,4,10,2015,42,201542,Thursday
2015-10-16,336746.0,5.9,1.2,14,7.7,67,7,8.4,21,1.7,3.0,2,1.0,11,10,2015,42,201542,Friday
2015-10-17,296464.0,1.4,0.5,3,8.1,73,24,9.0,15,1.5,2.0,1,1.0,2,10,2015,42,201542,Saturday
2015-10-18,276533.0,-0.1,-0.1,1,8.4,37,7,10.9,22,1.2,2.0,11,0.0,5,10,2015,42,201542,Sunday
2015-10-19,322583.0,0.0,0.0,1,10.5,52,23,12.5,14,1.6,2.0,1,1.0,2,10,2015,43,201543,Monday
2015-10-20,324676.0,0.7,0.7,8,9.5,51,24,12.6,15,1.7,3.0,11,0.0,20,10,2015,43,201543,Tuesday
2015-10-21,326758.0,1.8,0.4,18,9.7,47,4,12.5,13,3.3,5.0,11,1.0,1,10,2015,43,201543,Wednesday
2015-10-22,327598.0,2.2,0.3,7,11.9,72,24,14.8,12,3.1,4.0,1,1.0,24,10,2015,43,201543,Thursday
2015-10-23,321276.0,0.0,0.0,1,11.4,68,1,14.1,12,2.1,4.0,12,1.0,1,10,2015,43,201543,Friday
2015-10-24,288970.0,0.5,0.5,18,11.8,101,6,13.8,14,2.4,4.0,13,2.0,1,10,2015,43,201543,Saturday
2015-10-25,273353.0,0.2,0.2,4,9.9,30,24,14.3,13,1.5,2.0,1,1.0,5,10,2015,43,201543,Sunday
2015-10-26,320941.0,0.0,0.0,1,10.5,30,1,15.8,14,3.2,5.0,11,1.0,3,10,2015,44,201544,Monday
2015-10-27,324423.0,0.0,0.0,1,11.1,59,7,17.3,14,2.6,4.0,12,2.0,1,10,2015,44,201544,Tuesday
2015-10-28,330003.0,-0.1,-0.1,1,10.6,72,6,13.3,16,2.7,3.0,1,1.0,23,10,2015,44,201544,Wednesday
2015-10-29,326569.0,0.0,0.0,1,10.7,49,24,15.6,14,2.1,4.0,12,1.0,1,10,2015,44,201544,Thursday
2015-10-30,323487.0,0.0,0.0,1,10.2,65,1,15.0,14,2.8,4.0,12,2.0,1,10,2015,44,201544,Friday
2015-10-31,288403.0,0.0,0.0,1,9.8,65,24,14.3,14,3.1,4.0,5,2.0,1,10,2015,44,201544,Saturday
2015-11-01,278603.0,0.0,0.0,1,7.7,30,24,16.0,15,1.5,2.0,1,1.0,8,11,2015,44,201544,Sunday
2015-11-02,327463.0,0.0,0.0,1,6.9,9,7,15.9,14,1.7,4.0,14,1.0,1,11,2015,45,201545,Monday
2015-11-03,331476.0,0.0,0.0,1,9.0,13,2,15.7,15,2.0,3.0,12,1.0,1,11,2015,45,201545,Tuesday
2015-11-04,335349.0,-0.1,-0.1,1,12.2,77,2,15.4,14,3.1,4.0,11,2.0,2,11,2015,45,201545,Wednesday
2015-11-05,337258.0,5.6,1.2,11,13.3,112,7,15.4,20,3.3,4.0,14,2.0,7,11,2015,45,201545,Thursday
2015-11-06,336850.0,3.2,0.6,2,15.5,139,1,17.1,23,4.7,6.0,19,3.0,10,11,2015,45,201545,Friday
2015-11-07,303133.0,1.5,0.9,18,16.4,141,24,18.5,16,4.9,8.0,19,3.0,3,11,2015,45,201545,Saturday
2015-11-08,282963.0,0.4,0.4,24,13.1,76,6,17.3,23,3.6,6.0,22,1.0,5,11,2015,45,201545,Sunday
2015-11-09,333279.0,5.4,1.1,19,13.6,120,19,16.0,1,5.8,8.0,23,4.0,5,11,2015,46,201546,Monday
2015-11-10,339996.0,4.4,3.1,20,14.5,133,24,15.6,15,6.2,8.0,3,5.0,16,11,2015,46,201546,Tuesday
2015-11-11,338734.0,1.9,1.1,2,12.7,116,19,13.8,13,4.9,6.0,13,4.0,5,11,2015,46,201546,Wednesday
2015-11-12,335149.0,0.0,0.0,1,13.3,117,18,15.3,14,3.7,5.0,1,3.0,8,11,2015,46,201546,Thursday
2015-11-13,333377.0,3.5,1.7,16,11.4,77,24,13.6,5,5.4,7.0,15,4.0,1,11,2015,46,201546,Friday
2015-11-14,300800.0,7.2,1.5,22,9.7,77,1,11.9,24,5.1,8.0,23,4.0,1,11,2015,46,201546,Saturday
2015-11-15,289250.0,13.3,4.2,3,14.3,119,1,15.0,13,7.5,9.0,5,5.0,20,11,2015,46,201546,Sunday
2015-11-16,336329.0,3.3,2.0,23,12.5,113,23,13.7,1,5.9,8.0,6,4.0,17,11,2015,47,201547,Monday
2015-11-17,339776.0,16.3,4.2,6,13.5,109,1,15.6,20,6.6,11.0,20,4.0,1,11,2015,47,201547,Tuesday
2015-11-18,338390.0,0.6,0.5,19,13.1,110,8,14.5,1,8.0,11.0,1,4.0,8,11,2015,47,201547,Wednesday
2015-11-19,340396.0,6.6,2.4,16,11.2,82,17,13.8,3,5.8,8.0,1,4.0,17,11,2015,47,201547,Thursday
2015-11-20,335796.0,4.6,2.4,23,7.9,48,24,9.7,1,3.4,4.0,2,3.0,1,11,2015,47,201547,Friday
2015-11-21,307092.0,10.2,3.1,7,4.3,8,24,6.3,16,3.2,6.0,19,1.0,1,11,2015,47,201547,Saturday
2015-11-22,293823.0,0.1,0.1,22,2.6,0,2,5.7,13,2.5,4.0,13,1.0,3,11,2015,47,201547,Sunday
2015-11-23,340479.0,0.0,0.0,1,3.2,-26,8,8.0,14,2.9,5.0,20,1.0,7,11,2015,48,201548,Monday
2015-11-24,351003.0,8.3,1.4,14,4.2,31,1,6.6,24,6.0,8.0,9,4.0,22,11,2015,48,201548,Tuesday
2015-11-25,345714.0,7.9,1.6,11,5.4,22,24,7.9,12,2.3,4.0,1,1.0,16,11,2015,48,201548,Wednesday
2015-11-26,342919.0,0.3,0.3,3,4.0,0,24,9.6,13,1.7,2.0,1,1.0,16,11,2015,48,201548,Thursday
2015-11-27,343016.0,0.7,0.4,23,4.5,8,1,6.5,14,4.3,7.0,23,2.0,1,11,2015,48,201548,Friday
2015-11-28,306459.0,8.3,2.2,2,6.7,45,1,8.7,13,6.0,10.0,20,3.0,6,11,2015,48,201548,Saturday
2015-11-29,293998.0,12.6,4.5,2,10.2,74,2,12.5,18,7.3,11.0,17,5.0,4,11,2015,48,201548,Sunday
2015-11-30,345353.0,22.0,3.9,16,9.5,65,12,12.6,22,6.1,9.0,15,3.0,8,11,2015,49,201549,Monday
2015-12-01,345695.0,0.8,0.3,11,9.7,68,8,12.4,16,3.3,6.0,17,1.0,5,12,2015,49,201549,Tuesday
2015-12-02,344408.0,0.0,0.0,1,11.0,94,23,11.9,14,4.8,5.0,3,4.0,1,12,2015,49,201549,Wednesday
2015-12-03,344581.0,0.0,0.0,1,9.8,84,24,12.7,13,4.6,6.0,21,3.0,12,12,2015,49,201549,Thursday
2015-12-04,339951.0,6.0,2.0,3,9.4,82,9,11.2,13,5.5,7.0,2,3.0,9,12,2015,49,201549,Friday
2015-12-05,307990.0,0.0,0.0,1,7.9,72,22,9.1,1,7.3,9.0,9,6.0,3,12,2015,49,201549,Saturday
2015-12-06,293251.0,0.7,0.3,19,10.5,74,2,12.4,15,6.5,8.0,1,4.0,22,12,2015,49,201549,Sunday
2015-12-07,339894.0,0.6,0.2,6,10.5,88,22,12.4,15,3.1,4.0,1,2.0,14,12,2015,50,201550,Monday
2015-12-08,343652.0,3.1,1.0,16,9.8,73,7,12.0,14,4.4,5.0,11,3.0,6,12,2015,50,201550,Tuesday
2015-12-09,346177.0,0.0,0.0,1,7.6,54,8,9.9,14,3.9,5.0,13,2.0,7,12,2015,50,201550,Wednesday
2015-12-10,351124.0,0.1,0.1,22,5.9,49,22,7.7,15,5.5,7.0,11,4.0,20,12,2015,50,201550,Thursday
2015-12-11,350835.0,10.7,1.9,1,7.0,54,1,8.8,16,5.0,7.0,3,3.0,21,12,2015,50,201550,Friday
2015-12-12,314135.0,2.4,1.1,20,7.6,33,8,11.7,24,5.4,11.0,21,2.0,8,12,2015,50,201550,Saturday
2015-12-13,297293.0,2.4,1.2,1,6.8,39,9,11.7,1,2.4,9.0,1,0.0,12,12,2015,50,201550,Sunday
2015-12-14,346488.0,0.0,0.0,1,7.6,64,24,10.0,12,2.6,4.0,13,2.0,3,12,2015,51,201551,Monday
2015-12-15,347963.0,-0.1,-0.1,1,7.4,48,4,9.1,12,2.4,4.0,19,1.0,2,12,2015,51,201551,Tuesday
2015-12-16,350935.0,4.5,1.2,5,11.4,89,1,12.9,15,4.2,5.0,11,3.0,5,12,2015,51,201551,Wednesday
2015-12-17,345116.0,0.1,0.1,24,13.6,124,2,15.3,12,4.4,5.0,4,3.0,2,12,2015,51,201551,Thursday
2015-12-18,341297.0,0.2,0.2,1,11.8,106,24,13.0,1,4.3,6.0,1,3.0,15,12,2015,51,201551,Friday
2015-12-19,309707.0,0.1,0.1,11,12.2,106,1,14.1,15,4.3,5.0,8,3.0,17,12,2015,51,201551,Saturday
2015-12-20,292164.0,0.2,0.1,22,11.6,97,7,13.7,13,4.6,6.0,24,4.0,1,12,2015,51,201551,Sunday
2015-12-21,336822.0,4.3,1.0,9,10.4,84,7,11.8,21,6.8,10.0,18,4.0,24,12,2015,52,201552,Monday
2015-12-22,341043.0,1.3,0.6,5,13.0,103,1,14.4,17,7.8,9.0,10,5.0,1,12,2015,52,201552,Tuesday
2015-12-23,336025.0,0.4,0.4,4,10.6,73,23,13.3,3,5.8,8.0,1,3.0,17,12,2015,52,201552,Wednesday
2015-12-24,321933.0,1.3,1.2,18,9.8,64,7,13.4,14,5.5,8.0,16,4.0,2,12,2015,52,201552,Thursday
2015-12-25,285408.0,1.0,0.6,16,9.6,65,7,14.0,23,5.1,8.0,23,3.0,12,12,2015,52,201552,Friday
2015-12-26,280861.0,0.0,0.0,1,13.1,111,22,14.4,12,6.7,8.0,1,5.0,19,12,2015,52,201552,Saturday
2015-12-27,289773.0,-0.1,-0.1,1,11.8,102,9,13.1,17,5.7,7.0,9,4.0,20,12,2015,52,201552,Sunday
2015-12-28,320867.0,0.0,0.0,1,8.9,65,7,12.1,1,3.7,5.0,18,2.0,4,12,2015,53,201553,Monday
2015-12-29,324882.0,0.0,0.0,1,7.5,54,7,10.3,16,3.3,5.0,6,2.0,15,12,2015,53,201553,Tuesday
2015-12-30,320897.0,0.0,0.0,1,6.9,49,2,9.1,12,5.5,8.0,21,3.0,1,12,2015,53,201553,Wednesday
2015-12-31,295569.0,1.7,1.0,4,7.8,55,23,10.5,13,5.3,8.0,12,4.0,5,12,2015,53,201553,Thursday
2016-01-01,281194.0,0.0,0.0,1,4.1,-2,9,7.5,1,3.0,6.0,19,1.0,5,1,2016,53,201653,Friday
2016-01-02,304461.0,3.3,0.7,24,5.4,46,7,6.3,24,5.7,6.0,1,5.0,11,1,2016,53,201653,Saturday
2016-01-03,294293.0,8.8,2.0,22,6.9,52,24,8.2,13,5.6,7.0,1,4.0,5,1,2016,53,201653,Sunday
2016-01-04,344634.0,11.2,1.3,4,5.7,38,6,7.0,14,3.3,6.0,1,2.0,8,1,2016,1,201601,Monday
2016-01-05,349271.0,0.3,0.2,21,6.8,47,24,7.7,13,3.3,5.0,7,2.0,2,1,2016,1,201601,Tuesday
2016-01-06,352403.0,0.5,0.2,2,2.6,16,17,4.7,1,3.1,4.0,8,3.0,1,1,2016,1,201601,Wednesday
2016-01-07,354355.0,10.8,3.5,17,6.1,35,1,7.9,20,5.8,8.0,20,3.0,1,1,2016,1,201601,Thursday
2016-01-08,346891.0,0.0,0.0,1,5.4,14,24,8.3,13,4.3,7.0,1,2.0,17,1,2016,1,201601,Friday
2016-01-09,314516.0,0.3,0.3,14,5.6,10,3,7.9,15,4.3,6.0,23,2.0,4,1,2016,1,201601,Saturday
2016-01-10,295530.0,4.3,2.9,16,6.9,50,21,9.0,13,5.4,7.0,12,4.0,15,1,2016,1,201601,Sunday
2016-01-11,349946.0,1.9,1.1,12,4.8,21,6,6.7,19,3.7,5.0,1,3.0,3,1,2016,2,201602,Monday
2016-01-12,350527.0,10.4,2.5,24,5.8,47,20,7.2,11,4.9,7.0,15,3.0,1,1,2016,2,201602,Tuesday
2016-01-13,354029.0,2.8,0.6,2,5.0,24,23,7.0,10,3.5,5.0,1,2.0,9,1,2016,2,201602,Wednesday
2016-01-14,356957.0,13.4,3.1,21,3.5,16,2,5.3,14,5.2,7.0,21,4.0,1,1,2016,2,201602,Thursday
2016-01-15,356454.0,-0.1,-0.1,1,2.4,-12,24,4.0,11,2.6,6.0,1,1.0,20,1,2016,2,201602,Friday
2016-01-16,319261.0,1.6,0.8,4,2.7,-16,1,5.6,14,3.7,7.0,9,2.0,1,1,2016,2,201602,Saturday
2016-01-17,302232.0,-0.1,-0.1,1,-1.0,-56,23,3.0,12,2.3,4.0,13,1.0,17,1,2016,2,201602,Sunday
2016-01-18,355312.0,0.0,0.0,1,-3.3,-67,6,0.0,14,2.1,3.0,10,1.0,2,1,2016,3,201603,Monday
2016-01-19,360563.0,-0.1,-0.1,1,-2.5,-80,6,0.7,23,2.0,3.0,11,1.0,3,1,2016,3,201603,Tuesday
2016-01-20,359032.0,-0.1,-0.1,1,1.2,-37,24,5.3,13,1.5,3.0,7,0.0,23,1,2016,3,201603,Wednesday
2016-01-21,361845.0,0.0,0.0,1,-1.2,-43,2,1.5,16,2.4,5.0,9,1.0,1,1,2016,3,201603,Thursday
2016-01-22,357242.0,4.1,1.5,19,0.9,-22,5,5.7,24,4.4,6.0,13,3.0,1,1,2016,3,201603,Friday
2016-01-23,313434.0,0.0,0.0,1,6.6,28,9,9.0,15,3.3,5.0,22,2.0,7,1,2016,3,201603,Saturday
2016-01-24,301263.0,2.2,0.7,8,7.7,50,5,10.4,21,4.4,5.0,1,4.0,4,1,2016,3,201603,Sunday
2016-01-25,339909.0,0.0,0.0,1,10.7,74,5,14.6,15,3.9,7.0,24,2.0,2,1,2016,4,201604,Monday
2016-01-26,346454.0,2.1,0.9,22,9.2,66,8,11.1,13,6.4,9.0,19,3.0,3,1,2016,4,201604,Tuesday
2016-01-27,351640.0,13.1,2.8,8,10.9,86,24,12.4,15,7.9,10.0,14,5.0,24,1,2016,4,201604,Wednesday
2016-01-28,344119.0,0.2,0.2,1,6.7,49,19,9.0,14,4.5,6.0,20,3.0,6,1,2016,4,201604,Thursday
2016-01-29,349442.0,1.9,0.7,18,8.5,53,1,10.0,16,8.6,10.0,11,7.0,1,1,2016,4,201604,Friday
2016-01-30,319095.0,18.7,4.6,8,7.4,51,18,9.9,2,6.1,10.0,6,3.0,13,1,2016,4,201604,Saturday
2016-01-31,301093.0,4.5,0.9,17,6.8,36,6,10.8,20,4.3,6.0,13,3.0,5,1,2016,4,201604,Sunday
2016-02-01,345378.0,0.5,0.2,1,11.5,106,1,11.9,13,8.3,11.0,12,6.0,4,2,2016,5,201605,Monday
2016-02-02,345487.0,0.2,0.2,13,8.9,65,24,11.4,1,6.7,8.0,1,5.0,22,2,2016,5,201605,Tuesday
2016-02-03,349317.0,4.3,1.2,13,5.0,31,21,7.0,11,4.1,7.0,11,3.0,6,2,2016,5,201605,Wednesday
2016-02-04,354254.0,3.4,1.0,8,5.1,29,1,7.7,14,3.2,5.0,7,1.0,20,2,2016,5,201605,Thursday
2016-02-05,346095.0,0.8,0.3,21,8.7,50,1,10.9,15,4.3,6.0,14,2.0,2,2,2016,5,201605,Friday
2016-02-06,306852.0,0.1,0.1,4,9.4,83,21,10.6,16,5.3,7.0,13,4.0,3,2,2016,5,201605,Saturday
2016-02-07,289065.0,3.7,1.5,6,8.5,66,20,11.1,3,6.8,9.0,13,5.0,1,2,2016,5,201605,Sunday
2016-02-08,335986.0,11.0,3.0,4,8.5,70,1,9.9,12,9.7,12.0,19,7.0,6,2,2016,6,201606,Monday
2016-02-09,346126.0,8.8,2.1,15,5.3,33,16,8.2,1,5.0,9.0,1,2.0,13,2,2016,6,201606,Tuesday
2016-02-10,350349.0,5.7,1.4,3,4.8,18,4,8.3,13,4.0,6.0,2,2.0,23,2,2016,6,201606,Wednesday
2016-02-11,346259.0,0.2,0.2,2,3.8,-16,24,8.3,15,2.8,4.0,12,1.0,20,2,2016,6,201606,Thursday
2016-02-12,345226.0,-0.1,-0.1,1,2.7,-17,1,6.6,14,2.7,4.0,11,2.0,1,2,2016,6,201606,Friday
2016-02-13,314298.0,0.5,0.2,23,1.8,-20,7,4.4,13,4.2,6.0,13,2.0,1,2,2016,6,201606,Saturday
