Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year_x,Week,WeekKey,day_of_week,DailyLoadConsumption,Year_y,GeothermalHeat,AmbientAirHeat,TotalGeothermal&GroundEnergy,TotalBiomass,TotalRes(excl.Stat.Transfer),TotalRes(incl.Stat.Transfer),Totaal windenergie,TotalSolarEnergy,Total Including Non-Renewable,Hydropower,OnshoreWindEnergy,OffshoreWindEnergy,SolarPower,SolarThermalEnergy,Population,"Crude, NGL and feedstocks",Electricity,Heat,Natural gas,Oil products,Renewables and waste,Total,Commercial and public services (PJ),"Electricity, CHP and heat plants (PJ)",Exports (PJ),Imports (PJ),Industry (PJ),"Oil refineries, transformation (PJ)",Other final consumption (PJ),Production (PJ),Residential (PJ),Total energy supply (PJ),Total final consumption (PJ),Transport (PJ),NG_Household_LessThan_569m3_EuroPerM3,NG_Household_569to5687m3_EuroPerM3,NG_Household_MoreThan_5687m3_EuroPerM3,NG_NonHousehold_LessThan_28433m3_EuroPerM3,NG_NonHousehold_28433to284333m3_EuroPerM3,NG_NonHousehold_284333to2843332m3_EuroPerM3,NG_NonHousehold_2843332to28433324m3_EuroPerM3,NG_NonHousehold_MoreThan_28433324m3_EuroPerM3,Electricity_Household_LessThan_1MWh_EuroPerKWh,Electricity_Household_1to2.5MWh_EuroPerKWh,Electricity_Household_2.5to5MWh_EuroPerKWh,Electricity_Household_5to15MWh_EuroPerKWh,Electricity_Household_MoreThan_15MWh_EuroPerKWh,Electricity_NonHousehold_LessThan_20MWh_EuroPerKWh,Electricity_NonHousehold_20to500MWh_EuroPerKWh,Electricity_NonHousehold_500to2000MWh_EuroPerKWh,Electricity_NonHousehold_2000to20000MWh_EuroPerKWh,Electricity_NonHousehold_20000to70000MWh_EuroPerKWh,Electricity_NonHousehold_70000to150000MWh_EuroPerKWh,Electricity_NonHousehold_MoreThan_150000MWh_EuroPerKWh,AveragePrice_Electricity_Household,AveragePrice_Electricity_NonHousehold,AveragePrice_NaturalGas_Household,AveragePrice_NaturalGas_NonHousehold,GDP,NAO
2019-04-16,0.0,0.0,1,12.5,62,5,18.2,15,4.3,6.0,14,2.0,22,4,2019,16,201916,Tuesday,307395.15499999997,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.378585635359116,0.9226132596685083,0.8159723756906078,0.851049723756906,0.7243370165745856,0.3961657458563536,0.2778342541436464,0.2278011049723757,0.08654696132596686,0.1815027624309392,0.205,0.21049723756906077,0.25091160220994474,0.2069171270718232,0.14690055248618786,0.11148618784530387,0.10449723756906076,0.07846408839779005,0.0719779005524862,0.07199447513812154,0.18689171270718222,0.11317679558011043,1.0390570902394107,0.4954375690607735,206705.6,0.47
2019-04-17,0.0,0.0,1,12.7,67,2,15.9,11,3.0,5.0,9,1.0,20,4,2019,16,201916,Wednesday,315179.385,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.379756906077348,0.9228397790055248,0.8159171270718232,0.8511491712707182,0.7240110497237568,0.3954972375690608,0.27750276243093924,0.22740331491712706,0.08664088397790055,0.18150828729281768,0.205,0.2104917127071823,0.2507348066298343,0.20675138121546963,0.14670165745856353,0.1114585635359116,0.10449171270718231,0.07839226519337017,0.07193370165745856,0.07198342541436463,0.18687513812154685,0.11310181531176,1.0395046040515654,0.4951127071823205,206705.6,0.47
2019-04-18,0.0,0.0,1,16.3,105,5,21.6,14,4.8,7.0,12,3.0,4,4,2019,16,201916,Thursday,305484.345,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.38092817679558,0.9230662983425414,0.8158618784530387,0.8512486187845304,0.7236850828729281,0.394828729281768,0.27717127071823205,0.22700552486187847,0.08673480662983425,0.1815138121546961,0.205,0.21048618784530387,0.25055801104972375,0.20658563535911603,0.14650276243093924,0.11143093922651934,0.10448618784530386,0.07832044198895027,0.07188950276243095,0.07197237569060773,0.18685856353591151,0.11302683504340956,1.03995211786372,0.49478784530386744,206705.6,0.47
2019-04-19,0.0,0.0,1,17.4,109,5,23.9,16,3.5,5.0,11,2.0,24,4,2019,16,201916,Friday,296132.065,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3820994475138122,0.923292817679558,0.8158066298342541,0.8513480662983425,0.7233591160220995,0.3941602209944752,0.27683977900552487,0.22660773480662982,0.08682872928176796,0.18151933701657458,0.205,0.2104806629834254,0.2503812154696133,0.20641988950276244,0.1463038674033149,0.11140331491712707,0.10448066298342541,0.07824861878453039,0.07184530386740332,0.07196132596685083,0.18684198895027615,0.11295185477505913,1.0403996316758748,0.4944629834254144,206705.6,0.47
2019-04-20,0.0,0.0,1,17.4,88,5,24.4,15,3.3,5.0,10,1.0,5,4,2019,16,201916,Saturday,264963.2625,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3832707182320443,0.9235193370165746,0.8157513812154696,0.8514475138121547,0.7230331491712707,0.39349171270718236,0.2765082872928177,0.22620994475138123,0.08692265193370166,0.18152486187845304,0.205,0.21047513812154695,0.25020441988950276,0.20625414364640884,0.14610497237569062,0.1113756906077348,0.10447513812154696,0.0781767955801105,0.0718011049723757,0.07195027624309391,0.18682541436464078,0.11287687450670869,1.0408471454880295,0.49413812154696135,206705.6,0.47
2019-04-21,0.0,0.0,1,15.1,56,4,24.1,14,2.1,3.0,10,1.0,3,4,2019,16,201916,Sunday,247119.5725,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3844419889502761,0.9237458563535912,0.815696132596685,0.8515469613259669,0.722707182320442,0.3928232044198895,0.2761767955801105,0.2258121546961326,0.08701657458563536,0.18153038674033148,0.205,0.2104696132596685,0.2500276243093923,0.20608839779005525,0.1459060773480663,0.11134806629834254,0.1044696132596685,0.07810497237569061,0.07175690607734807,0.07193922651933701,0.18680883977900542,0.11280189423835826,1.0412946593001842,0.4938132596685083,206705.6,0.47
2019-04-22,0.0,0.0,1,17.0,51,4,24.8,15,4.5,7.0,13,1.0,2,4,2019,17,201917,Monday,258142.0,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3856132596685082,0.9239723756906078,0.8156408839779006,0.8516464088397789,0.7223812154696132,0.3921546961325967,0.2758453038674033,0.225414364640884,0.08711049723756906,0.18153591160220994,0.205,0.21046408839779004,0.24985082872928177,0.20592265193370166,0.145707182320442,0.11132044198895027,0.10446408839779005,0.07803314917127072,0.07171270718232045,0.0719281767955801,0.18679226519337006,0.11272691397000784,1.0417421731123389,0.49348839779005527,206705.6,0.47
2019-04-23,0.0,0.0,1,15.7,95,5,20.7,16,5.2,7.0,11,2.0,24,4,2019,17,201917,Tuesday,303658.0225,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3867845303867403,0.9241988950276243,0.815585635359116,0.8517458563535911,0.7220552486187846,0.39148618784530387,0.2755138121546961,0.22501657458563537,0.08720441988950277,0.18154143646408838,0.205,0.2104585635359116,0.24967403314917128,0.20575690607734806,0.14550828729281767,0.11129281767955801,0.1044585635359116,0.07796132596685083,0.07166850828729282,0.0719171270718232,0.18677569060773472,0.1126519337016574,1.0421896869244935,0.4931635359116022,206705.6,0.47
2019-04-24,9.2,4.9,20,16.7,102,24,24.9,14,4.7,8.0,13,2.0,1,4,2019,17,201917,Wednesday,312156.4675,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3879558011049724,0.9244254143646409,0.8155303867403315,0.8518453038674033,0.7217292817679558,0.39081767955801106,0.2751823204419889,0.22461878453038675,0.08729834254143647,0.18154696132596684,0.205,0.21045303867403314,0.24949723756906078,0.20559116022099447,0.14530939226519338,0.11126519337016574,0.10445303867403315,0.07788950276243094,0.07162430939226519,0.0719060773480663,0.18675911602209935,0.11257695343330697,1.0426372007366482,0.4928386740331492,206705.6,0.47
2019-04-25,2.1,1.1,15,12.2,84,4,17.5,12,4.1,7.0,12,2.0,22,4,2019,17,201917,Thursday,313987.035,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3891270718232045,0.9246519337016574,0.8154751381215469,0.8519447513812155,0.7214033149171271,0.39014917127071824,0.2748508287292818,0.22422099447513813,0.08739226519337016,0.1815524861878453,0.205,0.21044751381215468,0.2493204419889503,0.2054254143646409,0.14511049723756908,0.11123756906077348,0.1044475138121547,0.07781767955801105,0.07158011049723757,0.07189502762430938,0.186742541436464,0.11250197316495653,1.043084714548803,0.49251381215469614,206705.6,0.47
2019-04-26,0.0,0.0,1,12.7,88,1,17.4,16,3.1,5.0,13,2.0,1,4,2019,17,201917,Friday,305753.0175,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3902983425414366,0.924878453038674,0.8154198895027625,0.8520441988950276,0.7210773480662983,0.38948066298342543,0.2745193370165746,0.2238232044198895,0.08748618784530388,0.18155801104972374,0.205,0.21044198895027624,0.2491436464088398,0.2052596685082873,0.14491160220994476,0.11120994475138121,0.10444198895027623,0.07774585635359116,0.07153591160220994,0.07188397790055248,0.18672596685082862,0.1124269928966061,1.0435322283609576,0.4921889502762431,206705.6,0.47
2019-04-27,8.9,4.4,7,9.8,67,24,13.6,12,4.1,6.0,10,2.0,24,4,2019,17,201917,Saturday,271032.6075,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3914696132596684,0.9251049723756906,0.8153646408839779,0.8521436464088398,0.7207513812154696,0.3888121546961326,0.2741878453038674,0.2234254143646409,0.08758011049723757,0.1815635359116022,0.205,0.21043646408839778,0.24896685082872927,0.2050939226519337,0.14471270718232043,0.11118232044198895,0.10443646408839778,0.07767403314917128,0.07149171270718233,0.07187292817679558,0.18670939226519326,0.11235201262825566,1.0439797421731123,0.49186408839779006,206705.6,0.47
2019-04-28,0.1,0.1,2,9.2,50,24,13.9,15,2.4,4.0,5,1.0,19,4,2019,17,201917,Sunday,270151.5725,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3926408839779005,0.9253314917127071,0.8153093922651934,0.852243093922652,0.7204254143646409,0.3881436464088398,0.27385635359116023,0.22302762430939227,0.08767403314917127,0.18156906077348064,0.205,0.21043093922651934,0.24879005524861877,0.20492817679558012,0.14451381215469614,0.11115469613259668,0.10443093922651933,0.07760220994475138,0.0714475138121547,0.07186187845303867,0.18669281767955792,0.11227703235990523,1.044427255985267,0.491539226519337,206705.6,0.47
2019-04-29,0.0,0.0,1,10.4,20,5,16.0,13,2.8,5.0,16,1.0,1,4,2019,18,201918,Monday,302354.4575,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3938121546961326,0.9255580110497237,0.8152541436464088,0.852342541436464,0.7200994475138122,0.387475138121547,0.27352486187845304,0.22262983425414365,0.08776795580110497,0.1815745856353591,0.205,0.21042541436464088,0.24861325966850828,0.20476243093922653,0.14431491712707184,0.11112707182320442,0.10442541436464088,0.0775303867403315,0.07140331491712708,0.07185082872928177,0.18667624309392256,0.11220205209155479,1.0448747697974217,0.49121436464088397,206705.6,0.47
2019-04-30,0.0,0.0,1,10.6,61,24,12.4,14,2.6,3.0,1,1.0,24,4,2019,18,201918,Tuesday,315212.6,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3949834254143647,0.9257845303867404,0.8151988950276243,0.8524419889502762,0.7197734806629834,0.3868066298342542,0.27319337016574585,0.22223204419889503,0.08786187845303868,0.18158011049723757,0.205,0.21041988950276241,0.24843646408839778,0.20459668508287293,0.14411602209944752,0.11109944751381215,0.10441988950276243,0.0774585635359116,0.07135911602209945,0.07183977900552485,0.1866596685082872,0.11212707182320436,1.0453222836095764,0.49088950276243093,206705.6,0.47
2019-05-01,0.0,0.0,1,9.1,39,2,13.9,14,1.7,3.0,11,0.0,1,5,2019,18,201918,Wednesday,315727.72,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3961546961325966,0.9260110497237569,0.8151436464088397,0.8525414364640884,0.7194475138121547,0.38613812154696137,0.27286187845303866,0.2218342541436464,0.08795580110497238,0.181585635359116,0.205,0.21041436464088398,0.2482596685082873,0.20443093922651934,0.14391712707182322,0.1110718232044199,0.10441436464088397,0.07738674033149172,0.07131491712707183,0.07182872928176795,0.18664309392265183,0.11205209155485393,1.045769797421731,0.4905646408839779,206705.6,-2.62
2019-05-02,5.1,3.7,12,9.3,26,4,14.2,16,2.5,5.0,17,1.0,1,5,2019,18,201918,Thursday,318273.18,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3973259668508287,0.9262375690607735,0.8150883977900553,0.8526408839779005,0.7191215469613259,0.38546961325966855,0.2725303867403315,0.2214364640883978,0.08804972375690608,0.18159116022099447,0.205,0.2104088397790055,0.2480828729281768,0.20426519337016574,0.1437182320441989,0.11104419889502763,0.10440883977900552,0.07731491712707182,0.0712707182320442,0.07181767955801105,0.18662651933701646,0.11197711128650349,1.0462173112338857,0.49023977900552484,206705.6,-2.62
2019-05-03,2.4,0.6,20,8.0,48,24,11.1,12,2.7,4.0,11,1.0,23,5,2019,18,201918,Friday,312556.225,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3984972375690607,0.92646408839779,0.8150331491712707,0.8527403314917127,0.7187955801104972,0.38480110497237574,0.2721988950276243,0.22103867403314917,0.08814364640883979,0.1815966850828729,0.205,0.21040331491712708,0.2479060773480663,0.20409944751381215,0.1435193370165746,0.11101657458563537,0.10440331491712707,0.07724309392265194,0.07122651933701657,0.07180662983425413,0.18660994475138112,0.11190213101815306,1.0466648250460404,0.4899149171270718,206705.6,-2.62
2019-05-04,0.9,0.3,12,6.5,27,5,10.2,11,3.7,6.0,9,1.0,1,5,2019,18,201918,Saturday,277866.515,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.3996685082872928,0.9266906077348066,0.8149779005524862,0.8528397790055249,0.7184696132596685,0.3841325966850829,0.2718674033149171,0.22064088397790055,0.08823756906077349,0.18160220994475137,0.205,0.2103977900552486,0.2477292817679558,0.20393370165745855,0.14332044198895028,0.1109889502762431,0.10439779005524862,0.07717127071823204,0.07118232044198895,0.07179558011049723,0.18659337016574576,0.11182715074980262,1.047112338858195,0.4895900552486188,206705.6,-2.62
2019-05-05,0.6,0.4,15,6.7,29,23,11.7,14,2.9,6.0,9,0.0,2,5,2019,18,201918,Sunday,268066.8625,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.400839779005525,0.9269171270718232,0.8149226519337017,0.852939226519337,0.7181436464088398,0.38346408839779006,0.2715359116022099,0.22024309392265193,0.08833149171270718,0.18160773480662984,0.205,0.21039226519337015,0.2475524861878453,0.20376795580110496,0.14312154696132598,0.11096132596685084,0.10439226519337017,0.07709944751381215,0.07113812154696132,0.07178453038674032,0.1865767955801104,0.1117521704814522,1.0475598526703498,0.4892651933701658,206705.6,-2.62
2019-05-06,0.1,0.1,13,6.6,11,2,11.4,14,2.4,5.0,17,0.0,23,5,2019,19,201919,Monday,318283.2375,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.402011049723757,0.9271436464088397,0.8148674033149171,0.8530386740331491,0.717817679558011,0.38279558011049725,0.2712044198895028,0.2198453038674033,0.08842541436464088,0.18161325966850828,0.205,0.2103867403314917,0.24737569060773482,0.2036022099447514,0.14292265193370166,0.11093370165745857,0.10438674033149171,0.07702762430939226,0.0710939226519337,0.07177348066298342,0.18656022099447503,0.11167719021310175,1.0480073664825045,0.48894033149171273,206705.6,-2.62
2019-05-07,0.2,0.1,13,8.1,19,4,12.7,15,2.1,4.0,13,0.0,1,5,2019,19,201919,Tuesday,313227.86,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.4031823204419889,0.9273701657458563,0.8148121546961327,0.8531381215469613,0.7174917127071823,0.38212707182320443,0.2708729281767956,0.21944751381215472,0.08851933701657459,0.18161878453038674,0.205,0.21038121546961325,0.24719889502762432,0.2034364640883978,0.14272375690607736,0.1109060773480663,0.10438121546961325,0.07695580110497238,0.07104972375690607,0.07176243093922652,0.1865436464088397,0.11160220994475133,1.0484548802946594,0.4886154696132597,206705.6,-2.62
2019-05-08,2.4,1.4,16,10.2,75,1,14.0,18,3.6,6.0,10,1.0,20,5,2019,19,201919,Wednesday,322559.1725,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.404353591160221,0.927596685082873,0.8147569060773481,0.8532375690607734,0.7171657458563535,0.3814585635359116,0.2705414364640884,0.21904972375690607,0.08861325966850829,0.18162430939226518,0.205,0.2103756906077348,0.2470220994475138,0.2032707182320442,0.14252486187845304,0.11087845303867404,0.1043756906077348,0.07688397790055249,0.07100552486187846,0.0717513812154696,0.18652707182320433,0.11152722967640089,1.048902394106814,0.48829060773480665,206705.6,-2.62
2019-05-09,3.2,2.1,21,12.4,68,4,17.7,13,3.4,5.0,13,2.0,23,5,2019,19,201919,Thursday,309125.955,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.405524861878453,0.9278232044198895,0.8147016574585636,0.8533370165745856,0.7168397790055249,0.3807900552486188,0.2702099447513812,0.21865193370165747,0.08870718232044199,0.18162983425414364,0.205,0.21037016574585635,0.2468453038674033,0.2031049723756906,0.14232596685082874,0.11085082872928177,0.10437016574585635,0.07681215469613259,0.07096132596685083,0.0717403314917127,0.18651049723756896,0.11145224940805046,1.0493499079189688,0.4879657458563536,206705.6,-2.62
2019-05-10,1.6,1.6,1,10.5,67,24,14.1,16,2.2,3.0,1,1.0,19,5,2019,19,201919,Friday,308000.8075,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.4066961325966851,0.9280497237569061,0.814646408839779,0.8534364640883978,0.7165138121546961,0.380121546961326,0.269878453038674,0.21825414364640883,0.0888011049723757,0.1816353591160221,0.205,0.21036464088397788,0.2466685082872928,0.20293922651933702,0.14212707182320442,0.1108232044198895,0.1043646408839779,0.07674033149171271,0.07091712707182321,0.0717292817679558,0.1864939226519336,0.11137726913970003,1.0497974217311234,0.48764088397790056,206705.6,-2.62
2019-05-11,0.0,0.0,1,9.6,50,4,14.4,13,4.0,6.0,17,2.0,2,5,2019,19,201919,Saturday,266133.6275,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.4078674033149172,0.9282762430939226,0.8145911602209945,0.8535359116022099,0.7161878453038674,0.3794530386740332,0.26954696132596684,0.21785635359116023,0.0888950276243094,0.18164088397790054,0.205,0.21035911602209945,0.24649171270718231,0.20277348066298342,0.14192817679558012,0.11079558011049724,0.10435911602209945,0.07666850828729281,0.07087292817679558,0.07171823204419889,0.18647734806629823,0.11130228887134959,1.0502449355432781,0.4873160220994475,206705.6,-2.62
2019-05-12,0.0,0.0,1,9.5,32,24,14.6,15,3.1,5.0,15,1.0,5,5,2019,19,201919,Sunday,256624.2175,2019,4715.0,6167.0,10279.0,108445.0,184632.0,184632.0,38784.0,20617.0,2077604.0,334.0,26743.0,12041.0,19437.0,1180.0,"17,28",61.4801435,387.5045429,86.9074382,806.785646,914.1751777,74.64707266,2356.396676,131.0496284,437.080492,-70.37143295,73.45028007,128.6775048,0,41.58462063,0,77.73784378,3.078847116,387.5045429,8.454949524,1.409038674033149,0.9285027624309392,0.81453591160221,0.8536353591160221,0.7158618784530386,0.37878453038674037,0.26921546961325965,0.21745856353591161,0.0889889502762431,0.181646408839779,0.205,0.21035359116022098,0.24631491712707182,0.20260773480662983,0.1417292817679558,0.11076795580110498,0.10435359116022098,0.07659668508287293,0.07082872928176796,0.07170718232044199,0.1864607734806629,0.11122730860299916,1.0506924493554328,0.4869911602209945,206705.6,-2.62
